Timestamps,ICT,"U06, U06A, U05B",OBS,"U05, U04, U04B, GEO",TEG,LIB,MEK,SOC,S01,D04,air temperature,Atm pressure mm of mercury,Relative humidity (%)
2023-02-19 08:00:00,120.8,101.3,6.604,89.9,5,41.7,18.6,75.1,18.9,14.9,0,738.2,93
2023-02-19 09:00:00,126.4,101.7,6.68,90.4,5,43.1,18.6,76.4,24.1,20.1,0,738.7,87
2023-02-19 10:00:00,127.6,105.9,6.603000000000001,88.4,5,41,19.4,80.2,30.1,22.6,0,738.7,87
2023-02-19 11:00:00,133.1,108.1,6.526,90.9,5,40.1,20.2,81,34.2,21.5,0,738.7,87
2023-02-19 12:00:00,152.8,108.2,6.608000000000001,92.4,5,41.5,19.9,80.3,30.1,21,-1,739.5,93
2023-02-19 13:00:00,130.4,108.4,6.673,95.2,5,43.4,19.6,80.9,34.5,21.4,-1,740.3,93
2023-02-19 14:00:00,130.9,106.7,6.752,96.3,5,42.8,20.2,79.5,38.7,21.5,-2,741,93
2023-02-19 15:00:00,136.9,106.8,6.512,99.1,13,43.4,19.4,81.60000000000001,43.9,24.4,-1,741,86
2023-02-19 16:00:00,159.5,107.7,6.776000000000001,99.4,16,44.90000000000001,21.9,81.80000000000001,42.5,27,-1,741.8,93
2023-02-19 17:00:00,160,114,6.892,100.4,16,44.5,22.4,80.5,40.3,23.4,-2,742.5,93
2023-02-19 18:00:00,131.7,112,7.158,95.1,16,41.5,19.6,81.7,39,28.7,-2,743.2,93
2023-02-19 19:00:00,127.8,112.1,7.055,92.4,12,43.6,16.5,78.8,39,29.8,-2,743.2,93
2023-02-19 20:00:00,126.3,109.1,7.036,92.3,5,42.1,14.8,74.8,21.6,25.9,-2,744,93
2023-02-19 21:00:00,146.6,108.9,7.179,92.9,6,40.3,14.4,74.1,8,25.6,-2,744.7,93
2023-02-19 22:00:00,124.5,113.9,6.987,91.1,4,40.5,14.8,73.7,3.4,20.8,-3,745.5,93
2023-02-19 23:00:00,122.5,110.1,7.16,89,5,40.3,13.9,73.10000000000001,2.7,16.4,-3,745.5,93
2023-02-20 00:00:00,121.6,107.5,6.629,90.2,5,38.8,14,73.1,2.8,13.1,-3,746.3,86
2023-02-20 01:00:00,121.7,106.3,6.683000000000001,90,5,39.8,13.9,71.5,2.9,11.4,-3,747,86
2023-02-20 02:00:00,122.2,106.2,6.576000000000001,89.4,5,39.8,13.9,72.4,2.8,11,-2,747,80
2023-02-20 03:00:00,120.1,105,6.808000000000001,90.2,5,38.2,13.7,75.89999999999999,2.7,10.6,-3,747,80
2023-02-20 04:00:00,120.2,104,6.571000000000001,98.1,5,48.7,13.8,76.9,2.8,10.4,-3,747,80
2023-02-20 05:00:00,121.1,113.5,6.794,101.7,4,59,16.8,100.2,2.8,10.4,-2,747,74
2023-02-20 06:00:00,132.9,120.5,6.598000000000001,117.9,6,64.69999999999999,19.1,127.7,2.7,11.7,-3,746.3,80
2023-02-20 07:00:00,169.8,141.2,6.724,113.2,5,97,24.8,146.5,11.1,15.5,-3,746.3,86
2023-02-20 08:00:00,187.5,156,6.748,140.2,5,135.9,26.5,164.4,16.3,17.2,-3,745.5,86
2023-02-20 09:00:00,222.1,183,6.663,162.1,7,157.2,30.9,184.8,27.9,17.3,-3,745.5,86
2023-02-20 10:00:00,233.1,193,6.637,170.1,9,165.5,31,194.1,28,17,-3,744,93
2023-02-20 11:00:00,209.9,208.3,6.67,178,7,153.6,32.8,198.1,23,18.8,-2,743.2,86
2023-02-20 12:00:00,205.8,211.9,6.551,178.7,6,150.3,32.1,198.2,24,19.4,-2,742.5,93
2023-02-20 13:00:00,199.4,208,6.608,189.5,5,156.6,30.2,194.5,21.3,17.4,-1,741,93
2023-02-20 14:00:00,202.3,207,6.559,194.3,5,153.7,30,188,20.5,22.7,-1,739.5,93
2023-02-20 15:00:00,202.7,211.9,6.66,190.7,5,148.3,30.7,184.1,24.5,20,-1,738.2,93
2023-02-20 16:00:00,201.4,211.5,6.54,175.2,6,144.5,26.3,179,40.6,21.3,-1,737.5,86
2023-02-20 17:00:00,195.3,195.5,6.905,166.6,5,131.1,30.7,164.8,39.8,22.5,-1,735.9,86
2023-02-20 18:00:00,206.6,173,7.010000000000001,137.5,6,120.2,26.9,145.6,43,28.5,-2,735.2,93
2023-02-20 19:00:00,188.8,162.9,7.046,123.2,6,107.4,25.5,133.6,44.9,29.5,-2,735.2,93
2023-02-20 20:00:00,155.4,144.9,7.137,109.2,6,98,20.6,106.1,34.3,27.8,-2,734.4,93
2023-02-20 21:00:00,150.8,131.3,7.027,108.8,6,83.89999999999999,19.8,81.60000000000001,14.1,24.7,-2,734.4,93
2023-02-20 22:00:00,151,127.9,7.105,101.6,5,81.60000000000001,14.8,71.8,3,20.1,-3,734.4,93
2023-02-20 23:00:00,124.1,112.8,7.260000000000001,95.5,6,42.9,14.2,69.8,3,16.5,-3,735.2,86
2023-02-21 00:00:00,122.9,110.3,6.648,93.3,5,40.8,14.6,69.2,3.1,14,-3,735.2,86
2023-02-21 01:00:00,122.7,109.2,6.877,94.5,6,38.8,14.6,68.8,3.1,12.1,-3,736.7,86
2023-02-21 02:00:00,122.1,107.3,6.692,93.4,5,40.5,14.3,68.7,3,10.4,-3,737.5,86
2023-02-21 03:00:00,120.2,107.9,6.840000000000001,94.3,5,40.3,14.1,69.2,2.9,9.8,-3,738.2,86
2023-02-21 04:00:00,120.1,109.3,6.800000000000001,99.4,5,41.8,14.3,69.9,3,9.7,-4,739.4,86
2023-02-21 05:00:00,120.9,112.2,6.955,102.7,5,41.5,15.2,75,3,10,-4,740.2,86
2023-02-21 06:00:00,134.2,113.8,6.862,121.8,5,53.9,19.1,113.3,3.2,12.9,-4,740.9,86
2023-02-21 07:00:00,170,140.2,6.909000000000001,119.8,4,98.7,22.7,147,12.9,14.2,-4,741.7,86
2023-02-21 08:00:00,192.5,155.5,6.946,148.3,6,137.3,34.1,165,20.7,16.6,-4,743.2,93
2023-02-21 09:00:00,222.1,188.1,6.922,180.6,5,157,36.2,174.6,33.1,17.7,-4,744,86
2023-02-21 10:00:00,232.9,209.8,6.868,194.6,5,155.6,36.9,187.4,29.3,16.7,-4,745.5,86
2023-02-21 11:00:00,212.7,221.4,7.128,184.1,4,158.6,36.2,181.5,28.1,17.7,-3,746.3,80
2023-02-21 12:00:00,213,216.5,7.662,187.9,4,170.8,38.3,190.5,25.8,16,-4,747.8,80
2023-02-21 13:00:00,217.4,219.7,6.954,189,5,158.5,40.7,188.3,24.1,23.5,-4,748.5,86
2023-02-21 14:00:00,241,230.9,7.234,194.6,5,159.1,40,178.1,22.2,18.6,-4,749.3,86
2023-02-21 15:00:00,224.3,237,7.08,188.3,6,157.2,38.3,174.9,18.7,18.5,-4,750.1,80
2023-02-21 16:00:00,209.1,215.9,7.006,174,5,148.1,36.6,177,37.7,22.1,-5,750.8,86
2023-02-21 17:00:00,214.6,182.5,7.542000000000001,158.9,7,131.4,34.2,168.6,42.8,22.7,-5,752.4,80
2023-02-21 18:00:00,205.7,175.4,7.533,138.3,19,119.9,32.3,146.8,41.8,26.3,-5,753.1,86
2023-02-21 19:00:00,174.7,163.1,7.678000000000001,127.1,20,109.4,24.7,128.8,42.7,29.1,-5,753.8,80
2023-02-21 20:00:00,135.6,140.2,7.654000000000001,111.4,7,97.10000000000001,22.3,112.2,38.1,31.9,-5,754.3,80
2023-02-21 21:00:00,129.3,128,7.555000000000001,106.7,6,82.6,24,91.8,21.5,27.6,-5,755.1,80
2023-02-21 22:00:00,132.6,121.6,7.684,100.4,5,80.3,20.3,73,3.6,20.8,-6,755.1,86
2023-02-21 23:00:00,152.7,113,7.616,91.5,6,42.2,16.7,68.4,3.2,16.8,-6,755.8,86
2023-02-22 00:00:00,139.6,112.4,7.224,91.2,5,39.6,15.4,67.9,3.2,12.9,-6,756.6,93
2023-02-22 01:00:00,123.4,111.4,7.235,91.9,5,37.9,15.2,67.6,3.3,10.8,-6,756.6,93
2023-02-22 02:00:00,134.4,108.7,7.173,89.2,5,39.8,14.6,67.8,3.2,9,-6,757.3,93
2023-02-22 03:00:00,146.8,108.8,7.147,90.6,4,39,14.4,67.1,3.3,8.8,-5,757.3,86
2023-02-22 04:00:00,142.5,108.5,7.308000000000001,97.6,5,41.7,14.3,69.8,3.2,9.8,-5,758.1,86
2023-02-22 05:00:00,119.3,114.1,7.212,96.6,4,41.4,15.3,72.2,3,9.7,-6,758.1,86
2023-02-22 06:00:00,134,117.5,7.206,118.5,4,53.8,19.4,106.5,3.3,12.4,-6,758.9,86
2023-02-22 07:00:00,174.2,138.1,7.422000000000001,113.4,5,102.3,21.4,139,12.4,16.6,-6,758.9,86
2023-02-22 08:00:00,189.1,160.6,7.223,139.6,5,140.6,29.2,161.3,29.1,17.2,-6,759.6,86
2023-02-22 09:00:00,218.3,184.3,7.332,161.7,5,149.4,32.4,182.4,26.2,15.9,-6,760.4,86
2023-02-22 10:00:00,220.1,200.2,8.783999999999999,177.2,4,151.3,33.6,193,30.7,16.7,-6,761.1,80
2023-02-22 11:00:00,200.8,210,8.076,191.2,5,149.8,35.1,186.7,27.9,18.4,-6,761.1,80
2023-02-22 12:00:00,204.4,207.6,8.357000000000001,193,5,158,37.3,198,25.9,20,-6,761.9,80
2023-02-22 13:00:00,198.6,203.7,7.798,185.4,4,159.5,38.1,195.8,19,20.2,-6,761.9,80
2023-02-22 14:00:00,194.3,203.4,7.885,179.4,5,152.5,38,193.2,22.3,21.8,-6,761.9,80
2023-02-22 15:00:00,198.2,210.4,7.532,168.8,4,146.9,36.7,187.6,19.3,15.4,-6,762.7,74
2023-02-22 16:00:00,219.6,202.9,7.234,164.7,5,137.7,34.8,192,41.5,17.2,-6,762.7,74
2023-02-22 17:00:00,209.8,186.7,7.696000000000001,157.1,5,128,33,174.7,31.4,26.4,-7,762.7,79
2023-02-22 18:00:00,187.1,170.2,7.585,131.2,5,121.5,28.6,170.2,34.5,26.8,-10,763.3,92
2023-02-22 19:00:00,163.2,161.3,7.867,121.1,5,107.2,20.6,140.2,29.6,28.4,-10,763.3,92
2023-02-22 20:00:00,130.9,135.4,7.729,109.6,4,96.19999999999999,20.3,123.2,27.4,29.5,-10,763.3,92
2023-02-22 21:00:00,126.1,128.3,7.741,107.3,7,85.7,22.2,98.39999999999999,14.5,24.3,-12,763.3,100
2023-02-22 22:00:00,124.8,121.6,7.825,103,5,81.19999999999999,16.4,79.5,3.1,20.7,-13,763.3,92
2023-02-22 23:00:00,122.6,113.1,7.814,95.7,5,42.1,15.8,69,2.7,14.1,-12,763.3,92
2023-02-23 00:00:00,122.4,112.6,7.443000000000001,91.3,4,38.9,15,68.5,2.6,12.5,-10,762.6,92
2023-02-23 01:00:00,122.6,111.5,7.29,93.2,4,38.2,15.1,68.1,2.8,11.4,-8,762.7,86
2023-02-23 02:00:00,120.2,108.9,7.382,91,5,38.90000000000001,14.6,68.4,2.6,10,-8,762.7,86
2023-02-23 03:00:00,118.3,109.6,7.3,90.1,4,38.3,14.3,68.1,2.9,10.3,-7,762.7,86
2023-02-23 04:00:00,116.6,108.3,7.348,97.3,5,40.3,14.2,68.9,2.7,10,-8,761.9,86
2023-02-23 05:00:00,116.2,117.3,7.402,97.5,5,39.4,14.3,72.4,2.7,10.1,-8,761.1,86
2023-02-23 06:00:00,132.2,118.2,7.339,117.8,6,53.40000000000001,17.7,106.2,2.7,9.7,-8,760.4,86
2023-02-23 07:00:00,172.1,136,7.454,117,6,95.29999999999998,21,142.7,9.7,13.9,-8,759.6,86
2023-02-23 08:00:00,199.5,153.2,7.356,137,6,133.7,25.3,156.9,11.5,13.1,-8,759.6,86
2023-02-23 09:00:00,218.8,183.7,7.341,151.1,6,146.2,29.7,162.7,18.2,20.1,-7,758.9,86
2023-02-23 10:00:00,233,192.1,7.428,166.8,5,144.7,30.2,179.6,33.9,19,-6,758.1,86
2023-02-23 11:00:00,241.5,186.2,7.216,173,5,153.1,29.1,186,17.6,21.9,-6,757.3,86
2023-02-23 12:00:00,239.3,190.1,7.457999999999999,164.2,5,138.9,27.9,190.4,23.8,23.2,-5,756.6,86
2023-02-23 13:00:00,219,183.5,7.220000000000001,153.6,5,135.1,25.7,176.3,19.3,20.2,-4,755.9,86
2023-02-23 14:00:00,201.9,182.8,7.235,141.2,6,123.7,22.9,167.6,17.4,21.3,-4,755.2,93
2023-02-23 15:00:00,196.2,177.9,7.469,141.9,6,116.8,22.5,157.8,16.1,21.7,-3,754.4,86
2023-02-23 16:00:00,215.8,172.6,7.252,145.3,6,116.2,21.4,143.5,39.7,23.3,-3,753.9,93
2023-02-23 17:00:00,213.2,157.8,7.546,149.3,6,113.5,23.2,145,38.2,23,-3,753.1,93
2023-02-23 18:00:00,179.2,165.1,7.957,122.5,5,105.7,24.1,141.3,38.8,23.4,-3,752.4,93
2023-02-23 19:00:00,161.3,150,7.653,116.4,6,97.7,17.4,127.6,37.9,26.9,-2,751.6,86
2023-02-23 20:00:00,141.5,127.9,7.835999999999999,107.6,6,94.1,19.1,109.5,29.9,25.2,-2,750.8,86
2023-02-23 21:00:00,149.6,127.7,7.856,104.4,5,83.2,15.5,91.5,14.1,26.8,-2,750.1,93
2023-02-23 22:00:00,139.2,123.6,7.667,102.6,5,79.3,15.2,75.8,2.7,22.7,-2,749.3,93
2023-02-23 23:00:00,124.7,116.9,7.81,94.8,5,40.5,13.6,69.5,2.5,17.2,-2,749.3,93
2023-02-24 00:00:00,138.5,113,7.361,89,5,39.6,14.8,68.4,2.4,16.3,-2,748.5,93
2023-02-24 01:00:00,134.3,114.1,7.387,90.3,4,37.40000000000001,13.7,69,2.6,13.7,-2,747,93
2023-02-24 02:00:00,121.3,111.7,7.325,91,5,37.50000000000001,13.5,69.1,2.6,13,-2,746.3,93
2023-02-24 03:00:00,119,111.8,7.299,88.9,4,37.2,13.5,67.3,2.5,12.1,-2,745.5,93
2023-02-24 04:00:00,118,109.6,7.356,96,5,36.7,13.4,68,2.4,12.7,-2,745.5,93
2023-02-24 05:00:00,118,107.9,7.342000000000001,95.8,4,36.10000000000001,13.5,68.8,2.5,12.2,-2,744.7,93
2023-02-24 06:00:00,154.6,105.2,7.333,107.9,5,38.9,16.4,69.9,2.5,11.8,-3,744,100
2023-02-24 07:00:00,171.3,105.3,7.34,89.9,5,61.50000000000001,17.8,70.10000000000001,6.5,13,-3,744,100
2023-02-24 08:00:00,173.2,105.6,7.38,92.3,5,77.5,18.4,69.9,11.7,16.3,-3,744,100
2023-02-24 09:00:00,171.7,104.8,7.165,93.5,5,77.1,18.4,70.6,11.9,17.1,-3,744,100
2023-02-24 10:00:00,173.5,107.6,7.321000000000001,95.9,5,78,18.5,71.1,10.3,21.7,-2,744,93
2023-02-24 11:00:00,170.8,108.8,7.273,100.3,5,77.19999999999999,18.3,71.6,10.2,16.7,-2,743.2,100
2023-02-24 12:00:00,165,113.7,7.236000000000001,101.4,6,78.10000000000001,18.1,72.9,10.5,18.7,-2,743.2,100
2023-02-24 13:00:00,167.2,116.2,7.243,99.4,4,78.69999999999999,18.5,71.9,19.7,19.3,-1,742.6,93
2023-02-24 14:00:00,168.4,114.6,7.271,99,4,77.7,17.8,72.1,23.1,25.1,-1,742.6,93
2023-02-24 15:00:00,169.2,114.7,7.297000000000001,101,4,80.5,17.9,72.3,23.2,23.9,-1,742.6,93
2023-02-24 16:00:00,170.1,116.9,7.217,100.6,4,79.50000000000001,18.1,73.3,28.6,25.4,-1,742.6,93
2023-02-24 17:00:00,165.4,117.4,7.645,99.1,4,79.6,18.1,72.89999999999999,20.8,22.2,-1,742.6,93
2023-02-24 18:00:00,163.3,117.1,7.744,96.2,5,79.69999999999999,18.5,72.2,25.7,29.9,-1,742.6,93
2023-02-24 19:00:00,156.1,113.9,7.714,95.5,4,78.7,15.8,71.5,28.8,25.4,-1,741.8,93
2023-02-24 20:00:00,127.6,112.2,7.809,94.7,5,77.3,13.4,71.2,18.8,23.5,-1,741.8,93
2023-02-24 21:00:00,124.3,113.7,7.668,93.3,5,78.5,13.2,69.6,2.6,21.7,-1,741.8,93
2023-02-24 22:00:00,122.1,109.2,8.031,93,4,76,13.2,68.4,2.5,18,-1,741.8,93
2023-02-24 23:00:00,127.7,105.4,8.084,91.5,4,38.4,13.1,68.8,2.5,16.2,-1,741.8,93
2023-02-25 00:00:00,148,106.4,7.731,92.4,4,37.2,13.4,69.7,2.5,14.2,-1,741.8,93
2023-02-25 01:00:00,134.5,107.2,7.294,92.6,4,36.6,13.4,70.1,2.6,12.1,-2,741.8,93
2023-02-25 02:00:00,118.6,106.7,7.273,91.2,4,37.8,13.2,70.5,2.6,12.4,-2,741,93
2023-02-25 03:00:00,119.1,105.4,7.262,90.9,4,36.8,13.3,69.2,2.5,10.5,-2,741,86
2023-02-25 04:00:00,118.1,102.9,7.255,98.3,4,37.7,13.5,68.9,2.5,10.2,-2,741.8,86
2023-02-25 05:00:00,117.6,102.9,7.313,97.4,4,38.00000000000001,13.7,68.39999999999999,2.6,11.3,-2,741,86
2023-02-25 06:00:00,117.1,102.1,7.398000000000001,111.5,4,40,16.7,68.8,2.6,11.2,-3,741.7,93
2023-02-25 07:00:00,120.3,102.3,7.34,93.4,5,42.1,18,71.2,3.4,11.7,-2,741.8,86
2023-02-25 08:00:00,126.2,103.1,7.383,95.4,4,41.8,18.1,78.10000000000001,9.1,14.2,-2,741.8,86
2023-02-25 09:00:00,132.9,103.6,7.332,94.6,5,42.3,18.4,87.5,18.9,16.2,-3,742.5,93
2023-02-25 10:00:00,133.1,103.5,7.373,99.5,4,96.10000000000001,23.2,90.7,20.3,19.7,-3,742.5,86
2023-02-25 11:00:00,135.1,105,7.503,102.7,5,96.7,23.7,93.2,20.2,19.4,-3,742.5,86
2023-02-25 12:00:00,136.6,107.5,7.369,102.2,4,99.10000000000001,22.4,94.9,35,20.9,-2,743.2,80
2023-02-25 13:00:00,140.9,110.2,7.390000000000001,106.4,5,103.9,22.5,96.4,36.9,20.7,-2,743.2,86
2023-02-25 14:00:00,164,110,7.524,105.4,4,105.6,25.1,89.8,38.3,20.5,-2,744,86
2023-02-25 15:00:00,166.6,109.1,7.292,103.5,5,106,24.5,84.9,39.9,21.3,-2,744,86
2023-02-25 16:00:00,148.1,108.6,7.46,104.7,16,104.8,22.9,84.3,47.1,22.7,-3,744.7,93
2023-02-25 17:00:00,138.7,107.2,7.71,101.1,19,106.6,19.6,79.19999999999999,43.3,23.5,-2,745.5,86
2023-02-25 18:00:00,152.6,107.2,7.889,94.4,20,79.4,20.8,78.7,44.8,24.7,-2,746.3,86
2023-02-25 19:00:00,152,106.6,7.901,94.2,19,45.2,18.4,76.69999999999999,44.8,24.9,-2,747,86
2023-02-25 20:00:00,144.2,105.1,7.959000000000001,93.1,18,46,16.2,73.6,44.4,23.9,-2,747,80
2023-02-25 21:00:00,125.1,104.3,7.972,92.8,6,42.9,18.1,72.2,34.5,22.2,-3,747.8,80
2023-02-25 22:00:00,124.5,105.1,7.88,93,5,42.8,15.4,69.6,4.8,19.6,-3,748.5,80
2023-02-25 23:00:00,145.8,105.5,8.012,91.4,4,40.5,14.4,70.8,2.8,14.6,-3,748.5,80
2023-02-26 00:00:00,149.5,105.7,7.566,92.4,4,39.8,14.2,71.5,2.7,12.9,-4,749.3,80
2023-02-26 01:00:00,148.7,104.9,7.555,88.5,4,40.7,13.9,71.2,2.7,11.8,-5,749.3,80
2023-02-26 02:00:00,138.8,104.3,7.545,87.1,4,38.7,13.8,69.7,2.8,10.3,-5,750.1,80
2023-02-26 03:00:00,119.1,103.7,7.425,88.2,4,38.4,13.9,70.1,2.7,10.8,-4,750.1,80
2023-02-26 04:00:00,133.1,102.7,7.56,95.2,4,38.90000000000001,14,68.39999999999999,2.7,10.1,-5,750.8,74
2023-02-26 05:00:00,143.3,103.2,7.516,93.4,4,38.00000000000001,14.1,69.5,2.8,10.3,-5,750.8,74
2023-02-26 06:00:00,142.7,102.5,7.595,108.4,4,41.40000000000001,17.7,70,2.7,9.9,-5,751.6,74
2023-02-26 07:00:00,121.8,102.1,7.443,90.3,4,40.4,19.2,70.5,3,11.5,-5,751.6,80
2023-02-26 08:00:00,120.9,102.4,7.549,90.4,5,41.90000000000001,21.8,70.9,4.4,15.3,-5,751.6,80
2023-02-26 09:00:00,128.8,104.6,7.549,88.6,4,41.4,19.7,76.1,12.6,15.1,-5,752.4,86
2023-02-26 10:00:00,129,107.4,7.446,95.7,5,41.2,20.7,103.5,14.6,16.7,-5,753.1,86
2023-02-26 11:00:00,129.2,108,7.601,96.7,4,40.2,19.7,84.80000000000001,30.1,17,-5,753.1,80
2023-02-26 12:00:00,130.7,109.6,7.52,95.1,4,40.90000000000001,20.5,86.8,38.8,11.2,-4,753.9,69
2023-02-26 13:00:00,132.2,112.2,7.638,96.4,4,41.8,21.1,85.4,39.5,16.9,-4,753.9,74
2023-02-26 14:00:00,131.5,114.3,7.527,101,5,44.90000000000001,20.6,85.7,39.5,19.2,-4,754.4,80
2023-02-26 15:00:00,131.6,115.6,7.524,102.5,4,46.4,20.4,79.10000000000001,39.7,21.7,-3,754.4,74
2023-02-26 16:00:00,132.7,113.8,7.604,100.2,5,46,22.6,79.9,46.1,22.7,-2,755.2,64
2023-02-26 17:00:00,134,112.2,7.681,99.3,4,46.4,21.7,74.1,36.1,23.3,-3,755.9,69
2023-02-26 18:00:00,125.4,115.1,8.028,95.1,4,46.90000000000001,22.3,72.9,30.7,29.1,-3,755.9,69
2023-02-26 19:00:00,124.6,113.6,7.907,94.5,5,43.2,18.2,72.2,29.4,30.1,-3,756.7,69
2023-02-26 20:00:00,123.6,114.9,7.944,94,5,42.7,14.9,69.3,7.2,29,-4,757.3,74
2023-02-26 21:00:00,121.5,114.1,8.068999999999999,90,4,42.5,15.3,69.4,2.7,27.2,-4,758.1,74
2023-02-26 22:00:00,121.7,113.7,7.907,91.1,5,41.2,15.2,69.4,2.8,23.7,-5,758.1,80
2023-02-26 23:00:00,120.1,109.4,7.872,88.9,4,39.8,14.2,68.1,3.1,19.9,-5,758.9,80
2023-02-27 00:00:00,119.1,106.9,7.697,88.5,4,39,14.2,68.8,3,14.8,-5,759.6,80
2023-02-27 01:00:00,118.4,110.4,7.594,87.5,4,39.7,14.1,68.4,2.6,13.6,-6,760.4,86
2023-02-27 02:00:00,117.5,107.8,7.58,87.7,4,38.40000000000001,14,67.5,2.6,12.3,-6,760.4,86
2023-02-27 03:00:00,115.4,105.3,7.652,88.5,5,39,14,70.7,2.5,11.4,-5,761.1,80
2023-02-27 04:00:00,115,104.1,7.511,95.4,4,45.4,14,72.6,2.4,9.1,-6,761.9,86
2023-02-27 05:00:00,118.3,114,7.542,99.1,4,58.2,14.6,101.7,2.4,9.6,-10,761.8,92
2023-02-27 06:00:00,132.1,122.5,7.600000000000001,117.1,5,61.7,18.7,115.1,2.3,9.8,-9,762.6,93
2023-02-27 07:00:00,180,145.6,7.527,112.9,5,95,21.2,120.9,10.6,11.3,-11,762.6,92
2023-02-27 08:00:00,205.5,148,7.839,135.1,5,126.2,26.6,143.1,14.7,11.4,-11,763.3,92
2023-02-27 09:00:00,215.9,166.1,7.598,153.9,4,142.6,31.2,171.7,10.7,9.5,-9,763.3,93
2023-02-27 10:00:00,229,182.7,7.583,169.2,4,146.3,28,187.6,15.7,6.2,-5,763.4,86
2023-02-27 11:00:00,230.3,190,7.489,176.8,5,148.3,29.9,178.3,13.9,6.9,-3,764.2,80
2023-02-27 12:00:00,220.7,182.2,7.434,177.3,4,160,30.5,186.9,19,10.9,-2,764.2,74
2023-02-27 13:00:00,201.5,187.8,7.465,179.5,5,153.9,29.7,189.1,15.3,9,0,764.3,69
2023-02-27 14:00:00,197.3,192.3,7.493,181.2,5,154.8,30.1,183.1,16.9,13.1,1,764.3,65
2023-02-27 15:00:00,202.5,188.8,7.430000000000001,182.3,5,150,28.5,177.3,16.1,21.1,1,764.3,70
2023-02-27 16:00:00,200,178.2,7.390000000000001,174,7,144.8,25.3,170.5,29.1,20.9,1,763.5,81
2023-02-27 17:00:00,187.1,156.1,7.883,155.4,7,134.7,19.9,154.9,34.6,28.9,1,763.5,81
2023-02-27 18:00:00,181.1,153,7.946000000000001,133.5,6,116.6,21.1,142.2,41.2,27,1,763.5,87
2023-02-27 19:00:00,164.5,143.5,8.417,125.7,5,106.2,17,124.3,42.3,27.8,1,762.8,93
2023-02-27 20:00:00,126.1,124.4,8.41,116.6,5,97.9,14.7,102.4,39.1,30.3,1,762.8,93
2023-02-27 21:00:00,124.4,118.2,8.424999999999999,114.3,5,81.8,19.1,84.5,18.8,27.2,1,762.8,100
2023-02-27 22:00:00,122.8,113.1,8.148,115.3,5,79.69999999999999,13.5,72,4.6,24.1,1,762,93
2023-02-27 23:00:00,119.7,107.7,7.924,104.4,5,39.90000000000001,11.3,70.4,4.5,19.2,1,761.2,93
2023-02-28 00:00:00,119.4,109.2,7.621,101.6,5,36.9,11.5,69.7,4.4,15.7,1,761.2,93
2023-02-28 01:00:00,121.5,108.4,7.454,102.2,4,37.5,11.3,69.2,4.4,13.2,2,760.5,87
2023-02-28 02:00:00,125.7,108.6,7.47,100,5,35.3,11.3,68.2,4.4,12.1,3,760.5,81
2023-02-28 03:00:00,122,105.5,7.389,99.9,4,37.60000000000001,11.1,68.5,4.4,10.7,3,760.5,81
2023-02-28 04:00:00,121.2,103.2,7.557,103.3,5,36.00000000000001,11.1,68.9,4.4,10.4,3,759.7,81
2023-02-28 05:00:00,122.7,108.9,7.492,104.5,5,37.90000000000001,11.9,79.1,4.4,10.5,3,759.7,81
2023-02-28 06:00:00,139.1,113.2,7.504,126.4,6,49.00000000000001,13.2,113.1,4.6,12.1,3,759.7,81
2023-02-28 07:00:00,177.9,131.4,7.608000000000001,125.1,6,99.39999999999999,15.3,152.2,11.6,13.2,2,759.7,87
2023-02-28 08:00:00,187,151.4,7.487,148.3,6,135.9,23.9,165.2,15.8,15.9,2,759.7,87
2023-02-28 09:00:00,199.6,166.2,7.510000000000001,170.4,6,146.7,28.8,177.2,18.4,14.8,3,759.7,81
2023-02-28 10:00:00,203.8,189,7.386,179.4,6,146.8,35.1,182.5,20,11.3,3,759,81
2023-02-28 11:00:00,206.7,204.7,7.414000000000001,189.3,4,148.4,36.6,181.1,14.7,9.3,3,759.7,81
2023-02-28 12:00:00,205.6,204.3,7.45,187.6,5,150.8,31.8,180.9,18.3,13.1,4,759.7,75
2023-02-28 13:00:00,206.2,205.9,7.264,192.7,5,155.6,31.6,184.5,15.8,19.7,2,760.5,87
2023-02-28 14:00:00,212.4,203.4,7.427,198.5,5,152.7,31.3,179.6,22,18.3,1,759.7,93
2023-02-28 15:00:00,208,189,7.732,185.1,4,149.4,31.6,172.7,22.6,18.4,2,759.7,87
2023-02-28 16:00:00,207.8,181.7,7.533,168.2,5,142.9,27.1,166.4,39,20.1,2,760.5,81
2023-02-28 17:00:00,200.1,161,7.896000000000001,160.4,5,136,27,159.5,42.3,27.1,2,760.5,70
2023-02-28 18:00:00,212.2,152.1,7.872,144.8,5,117.7,19.3,157.1,41.9,24.6,1,760.5,81
2023-02-28 19:00:00,204.3,150.9,7.932,131.8,5,107.8,15.9,142,35.4,29.5,2,761.2,70
2023-02-28 20:00:00,142,132.5,7.926,118.3,5,96.9,17.1,117.8,34.7,29,1,761.2,75
2023-02-28 21:00:00,129.8,123.3,7.963,116,5,83.5,20.5,100.8,23.7,22.9,1,761.2,70
2023-02-28 22:00:00,126.8,115.7,7.898000000000001,110.8,4,80.3,19.3,85.9,4.8,22,2,761.2,60
2023-02-28 23:00:00,125.3,107.9,7.967000000000001,103.4,5,38,13.2,74.9,4.5,16.2,1,761.2,75
