Timestamps,ICT,"U06, U06A, U05B",OBS,"U05, U04, U04B, GEO",TEG,LIB,MEK,SOC,S01,D04,air temperature,Atm pressure mm of mercury,Relative humidity (%)
2023-08-26 12:00:00,191.1,139,1.242,86,2,118.4,17.1,107.9,1.7,10.3,21,754.7,60
2023-08-27 12:00:00,181,125.5,1.306,82.4,1,49.8,15.7,95.4,2.1,17.5,19,753.4,88
2023-08-28 12:00:00,241.5,189.6,1.343,194.2,1,149.6,32.9,212.8,19.7,13.5,17,747.3,100
2023-08-29 12:00:00,223.6,208.3,1.095,157.8,1,164,32.4,208.6,6.5,6.4,19,754.2,73
2023-08-30 12:00:00,235.3,192.6,1.278,201.5,1,154,34.7,208.3,19.2,14.6,17,749.6,94
2023-08-31 12:00:00,238.1,191.1,1.368,197.5,1,153.4,36.6,211.4,10.8,13.7,19,745.8,94
2023-09-01 12:00:00,228,190.7,1.222,160.9,2,149.1,26.3,199.8,25.5,9.2,18,751.9,78
2023-09-02 12:00:00,179.2,120.6,1.331,78.6,1,85.5,21.9,114.4,5.9,17.5,16,752.6,77
2023-09-03 12:00:00,159,116,1.433,68,1,42.2,15.4,91.8,6.7,7.9,17,759.2,77
2023-09-04 12:00:00,242.9,213.5,1.383,169.8,1,145,26.5,239.1,23.6,9.9,18,762.2,78
2023-09-05 12:00:00,257.5,234.7,1.532,162.8,2,170.1,24.1,237.6,22.4,7.8,20,757.7,73
2023-09-06 12:00:00,251.5,206.9,2.023,163.3,2,177.5,33.2,231.3,16.2,7.3,15,763.7,63
2023-09-07 12:00:00,248.1,193.7,1.599,154.8,1,149.7,29.6,205.2,22.6,5,16,768.3,68
2023-09-08 12:00:00,246.6,220.9,1.456,190.5,1,153.6,30.1,212,22.4,12.6,18,760.7,83
2023-09-09 12:00:00,186.3,120.5,1.604,80,1,94.7,17.1,139.8,4.6,12.2,16,763.7,88
2023-09-10 12:00:00,182.2,135.9,1.599,70.2,1,47.9,13.9,112.8,6.3,4.5,20,759.3,78
2023-09-11 12:00:00,268.1,219.2,1.453,164.3,1,157,30.2,220.6,22.5,4.3,20,757.7,83
2023-09-12 12:00:00,271,243.7,1.364,162,2,168.5,31.3,221.4,17.9,5.3,22,755.5,69
2023-09-13 12:00:00,280.2,225.2,1.383,217.2,1,157.8,51.4,243.6,22.9,15.5,18,754.7,100
2023-09-14 12:00:00,256.6,204.5,1.347,202.2,1,174.4,30.1,199.5,22.6,10,15,756.9,77
2023-09-15 12:00:00,242.4,215.5,1.39,173.8,1,137.8,33.5,178.9,26.3,6.2,15,765.3,72
2023-09-16 12:00:00,188.8,123.5,1.373,73.4,1,101.4,23,127.7,6.9,6,18,765.3,64
2023-09-17 12:00:00,166.4,130.1,1.525,82.5,0,32.7,15.4,86.8,14.9,17,16,756.9,88
2023-09-18 12:00:00,248.7,214.5,1.619,154.8,1,162.5,29.5,185.6,27.3,5.8,14,763,59
2023-09-19 12:00:00,258.3,250,2.208,167.3,3,157.7,32.4,218.1,20.6,5.9,16,748.8,88
2023-09-20 12:00:00,236.4,220.7,4.034,208.2,6,138,32.4,216.4,35.8,13.5,16,746.6,94
2023-09-21 12:00:00,295.6,223.3,3.021,180.9,1,163.7,40.2,211.9,21.4,7.4,20,754.7,73
2023-09-22 12:00:00,265.1,255.5,2.809,162.5,1,161.8,32.8,212.3,28.6,3.6,21,753.4,69
2023-09-23 12:00:00,200.6,149.4,2.78,96.8,1,94,23.5,139,28.1,15.6,16,751.8,100
2023-09-24 12:00:00,174.3,127.7,2.74,80.7,1,42.9,15.6,99.39999999999999,22.2,11.9,16,757.6,77
2023-09-25 12:00:00,259.7,231.9,2.779,172.3,1,138.9,29.6,194.6,30.9,8.6,16,768.3,68
2023-09-26 12:00:00,252.8,215.3,3.09,186,1,160.1,34.4,227.1,22.9,10.1,17,766.8,73
2023-09-27 12:00:00,276.4,220.7,2.856,207.6,1,162.2,26.8,223.1,26.1,11.7,18,763.7,73
2023-09-28 12:00:00,272.1,212.2,3.121,188.4,1,156.9,35,216.3,23.5,7.6,18,763,78
2023-09-29 12:00:00,271.7,226.9,2.779,177,1,161.2,29.9,189.6,27.9,10.2,19,757,83
2023-09-30 12:00:00,189.7,124.6,2.651,87.6,1,94.60000000000001,19,126.5,23.8,15.5,16,750.3,83
2023-10-01 12:00:00,164.8,122,2.726,75.5,1,36.8,15.7,80.6,25.6,12.7,14,752.6,72
2023-10-02 12:00:00,257.4,210.8,2.8,163,2,141.6,30.3,190.6,27,10.1,15,757.6,77
2023-10-03 12:00:00,248.6,249.8,2.845,186.5,2,151.4,31.5,208.7,20.7,16.2,15,751,82
2023-10-04 12:00:00,267.5,224.1,2.801,204.8,1,175.3,41.7,210.5,22.6,13.5,11,745.7,88
2023-10-05 12:00:00,252.4,222.6,3.064,197.8,1,174.1,31.6,199.1,25.2,15.3,12,748.7,94
2023-10-06 12:00:00,227.6,235.7,3.333,146.3,1,163.3,40.1,167.7,24.3,5.3,11,756.9,58
2023-10-07 12:00:00,193.9,123.7,3.566,94,2,91.7,28.9,117.5,29,16.7,7,732.2,76
2023-10-08 12:00:00,159.7,123.9,3.836,78.5,2,29.6,19.2,90.4,12.5,12.9,6,747.1,61
2023-10-09 12:00:00,253.8,226.9,3.928,177.5,2,152.4,40.3,195.7,27.7,14.3,6,753.2,81
2023-10-10 12:00:00,246.1,207.7,4.399,181.5,2,149.7,52.3,212.9,34.9,10.2,6,756.8,81
2023-10-11 12:00:00,259.3,211.6,4.399,197.6,3,188.3,40.1,205.6,32,12.2,12,741.9,94
2023-10-12 12:00:00,252.6,223.8,4.159,165.1,3,163,37.9,209.5,31.2,5.5,11,736.8,58
2023-10-13 12:00:00,234.1,198.8,4.322,159.2,2,178.4,37.5,167.8,36.4,4.9,11,751,72
2023-10-14 12:00:00,194.7,116.9,4.16,97.9,1,127.7,23.6,94.2,24.3,17.8,15,732.3,88
2023-10-15 12:00:00,167.2,122.8,4.486999999999999,77.965,1,31.7,17,69.7,9.7,12.2,7,737.6,87
2023-10-16 12:00:00,248.8,209.5,4.628,129.761,2,148.4,33.1,199.9,34.8,10.5,8,748,66
2023-10-17 12:00:00,239.5,209,4.603999999999999,179.372,2,151.3,37,201,25.7,12.3,8,752.5,66
2023-10-18 12:00:00,253.5,222.5,5.559,197.556,2,154,39.5,204.9,25.5,14.2,4,753.2,70
2023-10-19 12:00:00,250.2,195.4,4.814,220.877,3,154.4,51.8,198.9,29.8,13.8,1,755.9,93
2023-10-20 12:00:00,239,195.2,4.88,209.683,3,142.2,36.4,166.4,35.2,7.4,4,759.7,75
2023-10-21 12:00:00,196.3,108.4,5.25,115.438,1,96.39999999999999,28.8,122.6,12,5.5,2,762,60
2023-10-22 12:00:00,163.7,106.3,5.478,90.62,2,31.5,17.9,85.60000000000001,11.1,17.4,3,754.5,100
2023-10-23 12:00:00,250.4,213,5.611,156.706,2,151,35.2,208.1,31.7,14.9,6,753.2,93
2023-10-24 12:00:00,253.6,200.1,5.827,210.201,3,147.6,44.5,197.2,26.3,16.2,4,759,81
2023-10-25 12:00:00,240.4,192.3,5.742,189.148,1,154.6,42,191.4,30,7.2,1,759,65
2023-10-26 12:00:00,247,194.5,6.091,189.717,3,160.3,34.9,163.2,26.6,11.8,-1,753.1,75
2023-10-27 12:00:00,240.4,202.9,6.184,168.4,2,139.6,29.7,166.6,31.5,14.8,1,747.9,65
2023-10-28 12:00:00,179.7,102.4,6.311,107.9,2,99.19999999999999,20.2,117.3,35.3,21.3,0,747.1,100
2023-10-29 12:00:00,157.4,109.2,6.339,97.8,2,38.9,17.2,86.3,11.9,20.4,1,753.1,70
2023-10-30 12:00:00,243.3,216.1,6.454,191.2,2,145.7,30.1,185.9,31.8,13.8,2,746.4,81
2023-10-31 12:00:00,234.6,223.9,6.463,185.7,3,147.1,36.7,200.1,31.8,13.8,5,747.1,93
2023-11-01 12:00:00,254,217.9,6.396999999999999,190.7,4,158.1,33.8,213.8,37.5,16.8,6,741.9,93
2023-11-02 12:00:00,250.9,201.2,6.073,194.7,3,158.8,36,203.2,30.8,16.9,4,750.2,87
2023-11-03 12:00:00,239.4,200.8,5.816,185.5,3,147.3,30.3,182.7,36.9,13.2,8,747.2,76
2023-11-04 12:00:00,184.7,116,5.682,105.9,4,93.60000000000001,21,133.2,34.7,17.1,8,738.8,93
2023-11-05 12:00:00,154.9,109.7,5.535,94.1,4,37.40000000000001,15.4,92.3,33.7,15.4,8,739.6,87
2023-11-06 12:00:00,235.4,216.6,5.468,195.1,4,160,31.7,215.6,27.8,15,8,738.3,100
2023-11-07 12:00:00,249.4,222.8,5.325,208.4,3,160.5,38.2,216,24,13.8,7,745.7,100
2023-11-08 12:00:00,254.4,208,5.074,206,4,154.5,35.6,213,27.3,13.9,7,749.4,87
2023-11-09 12:00:00,248.8,234.5,5.131,209.4,3,157.8,40.2,216.6,31.5,16.9,8,750.9,87
2023-11-10 12:00:00,243.7,200.2,5.059,212.5,5,150.7,33.8,189.3,32.5,16.4,6,747.1,93
2023-11-11 12:00:00,178.4,109.4,5.033,99.3,3,94.69999999999999,30.4,129.9,14.2,17.8,6,749.4,93
2023-11-12 12:00:00,158.3,108.6,4.903,93.7,4,37.5,27.4,90.6,16.2,17,6,748.6,100
2023-11-13 12:00:00,243.1,213.9,5.003,198.7,4,163.6,32.6,212,29.3,17,2,745.6,93
2023-11-14 12:00:00,234.6,227.6,5.206,209.4,4,160.2,36.1,218,27,21,2,746.4,87
2023-11-15 12:00:00,250.5,202.6,5.52,217.4,4,165.8,43.8,221.7,26.4,16.8,1,751.6,100
2023-11-16 12:00:00,241.2,224.5,5.754,193.3,4,161.1,34.3,213.6,30.2,20.4,-2,759,74
2023-11-17 12:00:00,224.7,224,6.165,178,5,152.6,29,192.8,32,10.5,-1,763.5,69
2023-11-18 12:00:00,173.8,118,6.361,106.8,5,101.8,27.5,132.5,17.1,14.5,-3,763.4,74
2023-11-19 12:00:00,147.7,118.3,6.868,97.1,4,49.2,16.6,94.5,29.1,21.3,0,758.2,80
2023-11-20 12:00:00,232,199.1,6.98,201.4,4,154.4,38.3,205.2,29.4,13.1,-1,758.2,75
2023-11-21 12:00:00,237.1,210,6.939,200.9,4,157.5,39.7,216.8,27.3,17.4,-2,762,74
2023-11-22 12:00:00,249.3,223.7,7.096,218.5,6,166,38.9,211.6,30.1,21,-3,762.7,74
2023-11-23 12:00:00,242,223,7.109999999999999,203.8,4,159.3,40.8,216.5,25.7,16,2,731.5,100
2023-11-24 12:00:00,238.1,226.5,6.949999999999999,210.7,4,158,45.1,173.6,31.5,18.7,0,729.1,100
2023-11-25 12:00:00,192,115.9,7.049,104.7,2,109.9,24.7,131.5,31,23.5,-5,741.7,86
2023-11-26 12:00:00,172.3,105.5,7.114,97.1,3,57.8,18.2,100.6,33.7,23.5,-11,749.2,92
2023-11-27 12:00:00,242.9,206,7.31,218.2,4,160.1,31.6,199.4,33,21.7,-4,752.4,80
2023-11-28 12:00:00,223.9,224.9,7.845000000000001,209.9,5,158.2,33.8,206.9,27.6,23,-3,740.2,93
2023-11-29 12:00:00,240,219.7,7.625999999999999,212.9,5,155.2,47.3,196,27.7,20.7,-7,751.5,100
2023-11-30 12:00:00,227.6,209.8,7.501,214.6,5,155.1,43.8,204.3,25,22.3,-1,747,93
2023-12-01 12:00:00,259.4,203.9,7.497,202.1,5,149.9,32.6,185.7,30.6,24.9,-3,745.5,100
2023-12-02 12:00:00,176.3,121.5,7.462,112.1,5,102.8,20.3,148.7,28.1,21.8,-3,751.6,86
2023-12-03 12:00:00,151.6,119.1,7.671,107.3,5,64.7,17.8,106.4,15.4,25,-4,755.9,86
2023-12-04 12:00:00,251.1,210.5,7.425000000000001,192.9,5,156.9,30.6,203.5,27.5,23.1,-6,755.1,86
2023-12-05 12:00:00,255.1,213.5,7.482,213.1,5,162.1,29.8,218.6,32.8,22.1,-8,761.1,93
2023-12-06 12:00:00,274.3,207.3,7.913,187.2,5,155.1,45.9,205.4,28,22.5,-12,764.9,92
2023-12-07 12:00:00,263.1,179.1,7.972,201.4,6,153,48.2,207.1,29.5,25.2,-10,769.4,85
2023-12-08 12:00:00,227,192.4,8.157,203.5,5,143.1,33.3,194.7,30.7,27.2,-9,767.1,93
2023-12-09 12:00:00,200.7,122.9,8.187,111.7,5,98.2,30.5,122,29.7,24.1,-11,763.3,92
2023-12-10 12:00:00,148.4,113.8,8.062,104.6,5,57.5,15.4,98,16.5,22.6,-7,758.1,86
2023-12-11 12:00:00,266.4,211.7,8.182,195.8,6,138.3,29,199,37.5,23.3,-7,753,93
2023-12-12 12:00:00,233.8,211.3,8.252,210.5,5,156.1,29.5,213,27.8,18.6,-3,750.1,86
2023-12-13 12:00:00,233.7,209.1,8.314,204.3,5,145.9,35.7,227.4,28.4,21.8,-3,749.3,93
2023-12-14 12:00:00,248.6,187.2,8.299,202.7,5,158.8,37.1,213.1,27.9,24,-3,755.2,93
2023-12-15 12:00:00,233.9,198.1,8.356,199.6,5,139.7,27.7,194.7,30.8,20,-2,759,93
2023-12-16 12:00:00,178.5,114.9,8,117.5,9,98.69999999999999,24.4,139.8,17.2,21,0,759,100
2023-12-17 12:00:00,151.5,112.4,7.904,110.2,5,57.4,20.4,107.2,13.1,22.5,4,754,70
2023-12-18 12:00:00,230.8,211.3,7.848,195.6,5,144.4,27.7,206.5,25.5,20.5,3,751.7,100
2023-12-19 12:00:00,227.5,193.2,8.131,196.3,5,147.4,30.7,203,24.9,13.6,5,738.8,81
2023-12-20 12:00:00,239.3,205.1,7.595,189.8,4,141.1,24.5,197.7,26.8,16.6,1,740.3,81
2023-12-21 12:00:00,227.4,201.5,7.293,181.8,5,143.3,25.8,206,10,19.4,1,732.9,93
2023-12-22 12:00:00,214.2,189.9,7.223,168.2,4,137,20.6,162.6,7.8,20,1,723.1,93
2023-12-23 12:00:00,189,107.2,7.125,93.9,4,62.8,13.7,77.5,5.5,19.7,-2,729.1,100
2023-12-24 12:00:00,160.5,106.8,7.135,91.2,4,44.4,13.5,84.1,6,26.3,-1,738.2,93
2023-12-25 12:00:00,137.6,103.8,7.166,90.6,4,62.9,15.6,74.7,5.8,20.9,-2,729.9,86
2023-12-26 12:00:00,165.7,102.5,7.233,95.4,4,60.9,16,74.8,22.4,23,-2,739.5,93
2023-12-27 12:00:00,159.2,111.3,7.147,114.7,4,74.4,16.3,98.3,25.6,20.6,-1,745.5,80
2023-12-28 12:00:00,150.6,120.4,7.188,116.5,6,60.5,20.4,100.2,12.1,20.4,-2,752.4,93
2023-12-29 12:00:00,140.8,112.1,7.086,124.6,5,62.2,17.1,98.5,33.2,16.6,1,740.3,100
2023-12-30 12:00:00,131,103.3,7.124,90.5,5,45.1,13.4,77.3,34.4,19.5,2,741,100
2023-12-31 12:00:00,141.7,100.8,7.285,88.3,5,39.8,13.6,83.3,17.3,20.4,-7,757.3,86
