Timestamps,ICT,"U06, U06A, U05B",OBS,"U05, U04, U04B, GEO",TEG,LIB,MEK,SOC,S01,D04,air temperature,Atm pressure mm of mercury,Relative humidity (%)
2023-01-25 00:00:00,132.4,115.2,7.248,102.6,4,37.2,13,68.10000000000001,5.1,13.3,1,766.6,100
2023-01-25 01:00:00,132.9,112.1,7.387,102.7,5,36.40000000000001,12.6,68.4,5,11.3,1,765.8,100
2023-01-25 02:00:00,132.1,110.2,7.218,100.5,4,36.9,12.7,67.2,5.1,9.3,1,765.1,100
2023-01-25 03:00:00,128.7,108.1,7.268,101.3,5,35.7,12.6,67.9,5.1,10.6,1,764.3,100
2023-01-25 04:00:00,129.2,107.9,7.354,107.8,5,38.1,12.7,69.6,5,11.3,1,763.5,100
2023-01-25 05:00:00,127.8,110.9,7.350000000000001,110,4,37.2,14,74.9,5.2,10.9,1,762.8,100
2023-01-25 06:00:00,143.6,115.8,7.147,129.3,5,51.8,17.6,100.1,5,11.6,2,762,93
2023-01-25 07:00:00,188.8,136,7.316,129.4,5,97.1,27.6,139.9,6.3,12.6,2,762,100
2023-01-25 08:00:00,201.6,155.5,7.365,154.5,6,129.6,49.8,151,24.2,15.1,2,761.2,100
2023-01-25 09:00:00,215.2,189.1,7.257000000000001,175.9,6,144.4,52.6,169.3,31.7,16.7,2,760.5,100
2023-01-25 10:00:00,223.8,213,7.188000000000001,185.1,5,155.8,51,177.2,27.5,17.5,2,759.7,100
2023-01-25 11:00:00,230.1,218.7,7.338,191.4,5,153.4,52.8,160.2,25.8,16.5,2,759.7,100
2023-01-25 12:00:00,227.7,225.4,7.252000000000001,193.4,6,156.9,53.6,161.9,31.4,18.2,2,759,100
2023-01-25 13:00:00,224.3,223.7,7.258999999999999,184.7,5,153,50.5,162.8,33.8,20,3,759,93
2023-01-25 14:00:00,223.2,225.9,7.174,189.5,6,152.2,51.5,160.6,34.9,18.9,3,758.2,100
2023-01-25 15:00:00,224.1,213.5,7.343,196.1,5,148.3,52.8,160.1,21.2,17.3,3,757.4,100
2023-01-25 16:00:00,218.5,200.4,7.246,181.1,4,139.4,43.5,153.7,40.6,22.3,3,757.4,100
2023-01-25 17:00:00,202,183.5,7.561,157.6,4,123.8,35.4,141.4,51.3,23.6,3,757.4,100
2023-01-25 18:00:00,196.2,173.4,7.758999999999999,135.2,4,110.2,32.8,131,54.1,22.4,3,757.4,100
2023-01-25 19:00:00,177.2,151,8.245000000000001,130.3,4,104.2,28,118,52.1,24.2,3,757.4,100
2023-01-25 20:00:00,136,139,8.027,117.1,4,96.1,24.5,98.7,35.1,26.9,3,756.7,100
2023-01-25 21:00:00,132.9,145.5,7.71,118.4,3,80.60000000000001,22.9,89.8,19.6,25.2,3,756.7,93
2023-01-25 22:00:00,130.6,145,7.845,107,3,79.39999999999999,22.4,72,3.6,16.1,3,756.7,93
2023-01-25 23:00:00,126.1,128.6,7.584,105,4,39.2,16.4,66.5,3.1,14.4,3,756.7,93
2023-01-26 00:00:00,125.8,121.8,7.395,105.3,3,35.9,14.6,67,2.9,11.7,3,756.7,93
2023-01-26 01:00:00,125.9,114.5,7.33,104.5,3,36.2,13.8,66.5,2.9,11.5,3,756.7,93
2023-01-26 02:00:00,123.8,110.1,7.259,103.3,3,37.5,13.6,65.2,3,10.7,3,756,93
2023-01-26 03:00:00,120.9,110.5,7.287,102.1,3,35.7,13.5,67.1,3.1,9.3,3,756,93
2023-01-26 04:00:00,120.9,110.4,7.357,109.2,4,36.7,13.6,68,2.9,9.6,3,756,93
2023-01-26 05:00:00,121.4,113.7,7.193,110.2,3,36.00000000000001,14.6,72.2,2.8,9.1,3,756,93
2023-01-26 06:00:00,137.9,116.1,7.323,131.4,3,51,18.5,103.1,4.1,10.2,3,756,93
2023-01-26 07:00:00,182.3,140.2,7.199,127.9,4,96.19999999999999,20.7,139.5,4,14.3,3,756,93
2023-01-26 08:00:00,193.2,153.9,7.358,155,4,132.7,34.3,154.8,9.7,15.3,3,756,93
2023-01-26 09:00:00,202.4,180.7,7.201000000000001,180,6,140.4,40.5,172.1,24.9,16.5,3,756,93
2023-01-26 10:00:00,214.3,200.3,7.155,186.8,4,155.6,43.1,167.3,27.9,17.4,3,756,93
2023-01-26 11:00:00,214.3,195.9,7.239999999999999,198.2,5,150.8,41.6,183.1,15.6,15.3,3,756.7,93
2023-01-26 12:00:00,216.3,191.5,7.182,197.9,5,153.4,40.6,167.8,15.5,17.1,3,756.7,93
2023-01-26 13:00:00,213.8,204.1,7,192.8,6,152.6,39.3,159.8,12.8,21.3,3,756.7,100
2023-01-26 14:00:00,215.7,214.6,7.143000000000001,197.6,5,146.9,37,160.6,9.9,19.7,3,756.7,100
2023-01-26 15:00:00,214,206,7.227,194.6,5,147,34.2,154,19.4,17.9,3,757.4,93
2023-01-26 16:00:00,211.7,209.3,7.08,175.8,5,141.5,31.7,149.2,41.8,20.8,3,757.4,93
2023-01-26 17:00:00,196.6,180.3,7.518,158.6,5,130.4,30.1,132.2,34.7,22.6,2,758.2,93
2023-01-26 18:00:00,185.6,167,7.625999999999999,135,5,118.6,24,124.6,38.6,24.3,2,759,87
2023-01-26 19:00:00,174.8,155.2,7.589,125.4,5,108.8,18.9,112.6,38.6,28.7,1,759.7,81
2023-01-26 20:00:00,133.6,136.6,7.585999999999999,111.9,5,99.69999999999999,21.5,96.4,39.6,25.8,1,759.7,81
2023-01-26 21:00:00,155.9,126.9,7.734,107.2,5,86.60000000000001,20.5,86.3,20.9,23.2,1,760.5,81
2023-01-26 22:00:00,155.2,122.3,7.507000000000001,106.7,5,85.69999999999999,18.8,74.5,3.4,17.7,1,760.5,81
2023-01-26 23:00:00,128.8,112.5,7.685,98.8,5,44.8,14.9,73.4,3.4,15.3,1,761.2,81
2023-01-27 00:00:00,129.2,108.8,7.248,98.5,4,41.3,14.8,72,3.2,14.4,0,761.2,87
2023-01-27 01:00:00,129.5,104.8,7.247,96.6,5,39.90000000000001,14.8,69.3,3.1,12.1,0,762,87
2023-01-27 02:00:00,129,104.9,7.099,98.2,5,38.9,14.3,69.7,3.4,10.7,0,762,87
2023-01-27 03:00:00,125.9,105.1,7.076000000000001,97.3,4,37.8,14.8,69.7,3.1,10.8,0,762.8,87
2023-01-27 04:00:00,126.3,103.8,7.216,104.7,5,37.7,14.2,71.3,3.4,10.4,-1,762.8,93
2023-01-27 05:00:00,125.8,110.8,7.124000000000001,105.7,5,37.7,15.5,73.3,3.2,10,-1,763.5,93
2023-01-27 06:00:00,141.1,111.7,7.035,126.9,5,52.8,21.4,103.5,3.3,10.6,-1,763.5,93
2023-01-27 07:00:00,181.5,142.2,7.04,122.4,5,97.5,25.3,137.9,4.4,13.5,-1,763.5,86
2023-01-27 08:00:00,198.2,158,7.129,150.1,5,133.1,49.4,145.5,9.1,14.2,-1,764.3,86
2023-01-27 09:00:00,226.8,184.3,7.159,167.4,6,137.5,51.3,158.5,10.3,13.8,-1,764.3,86
2023-01-27 10:00:00,237.6,196.1,7.039,171.7,5,144.7,51,163.7,19.8,12,-1,765,86
2023-01-27 11:00:00,212.3,194.3,7.131,178.5,5,144.9,50,159.5,15.2,15.2,-1,765,86
2023-01-27 12:00:00,213.1,217.4,6.951000000000001,174.9,5,144.4,53.6,162.5,18.8,19.1,-1,765.7,86
2023-01-27 13:00:00,210,200.4,7.306,176.5,6,147.6,50.5,163,13.2,17.8,-1,765,86
2023-01-27 14:00:00,207.5,194.9,7.186999999999999,172.7,5,142.2,50.6,158.6,9.3,15.1,-1,765,86
2023-01-27 15:00:00,206.5,183,6.923,168.2,5,141.4,45,158.5,18,15.2,-1,765,86
2023-01-27 16:00:00,200.3,184.1,7.027,163.4,5,137,40.7,153.8,35.6,19.3,-1,765.7,86
2023-01-27 17:00:00,194.8,169.3,7.34,148.5,6,125.1,30.9,141.8,38.4,24.3,-3,765.7,93
2023-01-27 18:00:00,187,162.9,7.454,120,5,114.7,25.8,131.4,40,21.7,-4,765.7,100
2023-01-27 19:00:00,171.6,143.9,7.427,114.9,6,105.5,20.6,117.6,36.8,25.6,-5,765.7,100
2023-01-27 20:00:00,136.2,122.7,7.487,103.4,5,93.69999999999999,17.1,98.9,30.3,25.4,-4,765.7,93
2023-01-27 21:00:00,155.9,121.5,7.418,99.9,5,83.60000000000001,15.3,78.6,11.9,20.8,-5,765.7,100
2023-01-27 22:00:00,156.9,112.4,7.487,98.1,5,81,15.3,69.8,2.5,19.8,-5,765.7,100
2023-01-27 23:00:00,155.6,107.5,7.406,93.2,5,40.5,15.1,69.7,2.5,17.5,-4,765.7,93
2023-01-28 00:00:00,135.3,107.7,7.16,94.4,5,37.7,15.3,67.5,2.4,13.6,-4,765,93
2023-01-28 01:00:00,125.7,103.1,6.966,92.3,4,38.6,15.1,66.89999999999999,2.6,12,-4,765,93
2023-01-28 02:00:00,125.7,103.6,6.995,92.8,5,36.4,15.2,67.3,2.5,10.3,-4,764.2,93
2023-01-28 03:00:00,125.5,103.4,7.045,94.3,5,35.8,15,66.3,2.5,10.5,-4,764.2,100
2023-01-28 04:00:00,125.6,103.6,7.065,98,5,37,15.1,66.4,2.5,8.9,-4,763.4,93
2023-01-28 05:00:00,125.4,102.1,6.879,101.2,5,36.7,15.3,67.7,2.5,9.4,-4,763.4,100
2023-01-28 06:00:00,125.6,102.2,7.021,118.2,5,38.40000000000001,18.2,68.7,2.5,10.2,-3,762.7,100
2023-01-28 07:00:00,149.3,102.5,7.065,97.3,5,40.1,19.9,75.10000000000001,2.7,10,-3,761.9,100
2023-01-28 08:00:00,159.2,101.5,6.938000000000001,101.7,5,61.40000000000001,20.4,81.1,5.8,13.6,-2,762,93
2023-01-28 09:00:00,149.8,102.3,7.015,101.8,5,80.5,23.3,93.4,8.3,15.5,-2,761.2,93
2023-01-28 10:00:00,142.8,103.3,7.09,101.9,5,94.10000000000001,26.5,97.5,7.8,19.3,-1,760.5,86
2023-01-28 11:00:00,144.5,101.1,6.856999999999999,103.4,5,96.1,27.5,98.5,9.1,19.6,-1,759.7,86
2023-01-28 12:00:00,145.9,101,7.010000000000001,103.3,5,96.3,27.8,96,19.3,22.1,-1,759,86
2023-01-28 13:00:00,145.1,102.3,7.003,101.1,4,99.99999999999999,28.2,97.9,22.8,22.4,0,758.2,80
2023-01-28 14:00:00,143.3,103.7,7.015,99.9,5,98.10000000000001,28.1,89,24.1,26,0,756.7,80
2023-01-28 15:00:00,143.7,102.2,6.97,100.5,4,101.1,26.3,82.1,24.6,22.1,0,756.7,80
2023-01-28 16:00:00,144.9,106.6,6.995,101.6,5,98.5,20.1,80.7,31.9,22,0,755.9,80
2023-01-28 17:00:00,167.9,112.8,7.313000000000001,102.2,4,102.8,20,85.39999999999999,23.1,27.3,0,755.2,87
2023-01-28 18:00:00,153.7,111.9,7.447,105.4,5,93.50000000000001,19.5,80.69999999999999,24.6,25.6,0,755.2,93
2023-01-28 19:00:00,144.6,112.9,7.294,103.9,4,81.39999999999999,16.5,80.1,22.4,25,0,754.4,93
2023-01-28 20:00:00,125.2,113.4,7.385,101.3,5,79.2,14.9,71.8,12,25.1,0,754.4,100
2023-01-28 21:00:00,121.1,110.8,7.553,99.5,4,59.8,13.8,70.6,2.6,25.2,1,754.4,93
2023-01-28 22:00:00,121.2,109.7,7.383999999999999,100.2,4,37,13.9,68.8,2.4,22.1,1,754.4,93
2023-01-28 23:00:00,122.8,107.8,7.33,96,4,36.7,14.9,70.10000000000001,2.6,16.5,1,753.9,93
2023-01-29 00:00:00,125.6,105.4,7.107,97.2,4,36.5,13.8,69.3,2.6,12.7,1,753.9,93
2023-01-29 01:00:00,125.2,104.1,6.931,96.1,3,35.6,13.8,69.5,2.5,11.6,1,753.1,93
2023-01-29 02:00:00,125.1,105.4,6.981,96.1,4,38.2,13.7,69.3,2.5,10.8,0,753.1,93
2023-01-29 03:00:00,122.3,103.1,7.106,97.4,4,35.6,13.7,69,2.4,10.2,1,753.1,93
2023-01-29 04:00:00,123,100.7,6.941,103.2,4,37.1,13.7,69.7,2.5,9.5,1,753.1,93
2023-01-29 05:00:00,121.9,99,6.992999999999999,101,3,35.5,14,70.8,2.6,9.5,1,752.4,93
2023-01-29 06:00:00,123.9,98.5,6.996,118.1,4,36.50000000000001,16.7,71.6,2.5,9.5,1,752.4,93
2023-01-29 07:00:00,151.7,100.1,7.076000000000001,97.2,5,40.40000000000001,18.6,74.5,2.9,10.3,0,751.6,100
2023-01-29 08:00:00,154.1,102,7.033,100.1,4,59.7,18.4,73.8,6.6,12.4,0,751.6,100
2023-01-29 09:00:00,138.9,101.9,6.89,99.2,4,78.7,18.5,73.5,10.8,16.7,0,751.6,100
2023-01-29 10:00:00,136,100.7,6.947,97.5,5,76,18.2,75.5,19.7,22.3,0,750.8,100
2023-01-29 11:00:00,136,101.7,7.042000000000001,98.1,5,75.7,18.1,77.6,17.5,19,1,750.8,93
2023-01-29 12:00:00,136.1,104.8,6.92,98.7,5,76.39999999999999,18.4,78.4,22.8,18,1,750.2,93
2023-01-29 13:00:00,135.5,103.8,6.841,99.3,3,76.89999999999999,18.9,77.3,29.6,20.7,2,749.4,87
2023-01-29 14:00:00,140.2,109.4,7.096,100.4,5,76.3,25,75.7,30.2,17.7,2,748.6,87
2023-01-29 15:00:00,139,110.6,6.955,104.6,4,77.5,25.4,78.4,29.7,20.6,2,747.9,87
2023-01-29 16:00:00,140.3,111.4,7.012,105.2,16,79.3,25.5,79.8,48.6,22.3,2,747.1,93
2023-01-29 17:00:00,138.8,114,7.324,107.7,19,78.3,26.9,78.5,46,22.6,2,746.4,87
2023-01-29 18:00:00,128.3,110.5,7.544,114.7,13,77.1,25.8,72.60000000000001,42.4,25.7,2,745.6,87
2023-01-29 19:00:00,124.8,110.3,7.408,109.7,4,79.6,17.2,71.5,29.1,27.3,2,744.1,87
2023-01-29 20:00:00,124.5,112.5,7.354,102.7,4,78.4,15.5,69.1,21.6,22.5,2,743.3,87
2023-01-29 21:00:00,125.5,110.1,7.513,102.1,4,57.6,17.6,68.8,16.1,22.2,2,741.8,93
2023-01-29 22:00:00,122.6,109.5,7.305,103.5,4,39,19.8,68.10000000000001,16.3,18.8,2,741,93
2023-01-29 23:00:00,123.1,107.8,7.28,101.1,4,36.3,17.5,68.5,16.1,15.7,2,739.5,93
2023-01-30 00:00:00,121.5,107.1,6.848,100.6,4,37.6,13.6,68.4,16.1,15.4,1,738.2,100
2023-01-30 01:00:00,121.1,105.3,6.98,100.4,3,36.90000000000001,13.5,67.9,16.1,12,2,736.7,93
2023-01-30 02:00:00,120.7,102.8,6.761,100.4,4,37.6,13.6,68.2,16.1,10.8,2,735.2,93
2023-01-30 03:00:00,119,101.9,6.846,99.2,4,36.40000000000001,13.8,70.89999999999999,16,10.3,2,733.7,93
2023-01-30 04:00:00,118.9,99.9,6.947,109.1,4,45.3,13.7,74.9,16.1,10.1,3,733,93
2023-01-30 05:00:00,121.3,111.9,6.802,111.9,4,56.6,16.9,97,16,10.8,3,731.5,93
2023-01-30 06:00:00,135.9,115.9,6.851,128.3,5,61.7,20.8,124.5,16.3,13.7,2,730.7,100
2023-01-30 07:00:00,178.3,142.6,6.889,124.3,4,98.6,27.6,132.4,18.7,14.5,2,730,93
2023-01-30 08:00:00,191.7,164.2,6.963,154.5,5,139.7,34.1,149.1,23.8,14.8,2,729.2,93
2023-01-30 09:00:00,235.2,177.3,6.857,173.9,5,151.4,38.1,185.4,31.3,15.9,1,728.4,93
2023-01-30 10:00:00,225.6,198.4,6.782999999999999,185.2,6,157.9,37.7,213.4,41.2,17.9,2,728.4,93
2023-01-30 11:00:00,225.8,206.9,6.862,188.6,4,154.2,36.3,195.7,32.4,19.3,3,727.7,93
2023-01-30 12:00:00,228.6,226.1,6.891,193.5,4,155.4,36.9,200.2,34.1,20.3,4,728.4,81
2023-01-30 13:00:00,227.6,223.7,6.661,197.2,4,158.5,37.1,205.2,27.7,17.2,3,727.7,87
2023-01-30 14:00:00,222.8,223.3,6.781000000000001,196.4,5,160.1,36.3,209.3,20.1,15.7,3,727.7,81
2023-01-30 15:00:00,235.2,227.8,6.837,192.3,4,152.8,34.2,193.1,31.5,16.2,3,728.4,81
2023-01-30 16:00:00,221.5,209.2,6.673999999999999,177.9,4,139,32.5,194.4,41.6,18.9,2,728.4,87
2023-01-30 17:00:00,208.1,177,7.126,159.3,5,124.6,31,165.7,49.9,25.9,2,728.4,87
2023-01-30 18:00:00,194.7,165.2,7.377,137.7,4,112.3,26.7,151.3,44.4,28.4,2,728.4,87
2023-01-30 19:00:00,176.6,146.5,7.233,133.5,4,104.7,22.4,133.8,43.6,29.6,2,729.2,87
2023-01-30 20:00:00,138,130,7.255,117.9,4,93.89999999999999,18,107.5,38.9,26.7,2,729.2,87
2023-01-30 21:00:00,159.7,129,7.346,109.1,5,83.3,20.9,83.30000000000001,24,24,1,730,93
2023-01-30 22:00:00,136.7,118.2,7.371,107.5,3,80.39999999999999,18.7,72.8,16.2,19.7,1,730.6,87
2023-01-30 23:00:00,126.1,111.1,7.247,100.5,4,40.5,13.5,69.7,16.3,17.1,1,731.4,87
2023-01-31 00:00:00,127,111.7,6.906000000000001,99.5,4,38.2,13.4,69.7,16.2,12.9,1,731.4,81
2023-01-31 01:00:00,125.9,111.4,6.952,98.2,4,37.7,13.6,69.10000000000001,16.2,10.7,1,732.1,75
2023-01-31 02:00:00,143.3,111.4,6.876,99.9,3,38.00000000000001,13.6,109.9,16.3,10.7,0,732.9,75
2023-01-31 03:00:00,119.8,112,6.774,98.7,4,39,13.5,110.7,16.3,10.4,0,733.7,75
2023-01-31 04:00:00,117.7,104.7,6.914000000000001,105.7,4,39.4,13.6,111.9,16.2,10.1,1,735.2,75
2023-01-31 05:00:00,117.8,110.3,7.03,106.4,4,39.60000000000001,14.8,81.5,16.4,10.5,1,735.2,75
2023-01-31 06:00:00,134.2,113.2,6.76,128.6,4,54.7,17.9,126.5,16.1,10.8,1,735.9,75
2023-01-31 07:00:00,178.8,142.6,6.966,127,5,98.3,20.7,177.7,19.2,14.3,1,736.7,75
2023-01-31 08:00:00,192.6,162.7,6.934,156.2,5,140,33.4,169.8,26.2,14.9,1,737.5,75
2023-01-31 09:00:00,205,197.8,6.961,176.2,6,152.9,39.1,184.9,34.1,16.5,1,738.2,75
2023-01-31 10:00:00,215.5,220.1,6.783,193.9,5,152.3,40.1,225.7,41.3,14.6,1,738.7,81
2023-01-31 11:00:00,223.6,221.3,6.934,195.9,5,159.4,38.8,191.2,19,16.4,1,739.5,81
2023-01-31 12:00:00,225.9,219.2,6.878,190.2,4,158.4,38.7,191.1,24.3,16.6,1,739.5,81
2023-01-31 13:00:00,223.4,218.9,6.777,187.5,5,160.5,37.9,186.7,17.9,15,2,739.5,75
2023-01-31 14:00:00,224.5,212.1,6.859999999999999,194.5,3,155.5,38.9,173.6,8,13.8,2,739.5,81
2023-01-31 15:00:00,229.5,200.2,6.844,192.1,4,147.4,37.5,169.8,12.4,14.6,2,739.5,81
2023-01-31 16:00:00,227.3,189.2,6.877,182,16,141.6,35.3,173,33.4,17.8,1,740.3,81
2023-01-31 17:00:00,235.8,173.4,7.227,168,17,128.7,32.5,164.7,40.1,25.7,1,740.3,81
2023-01-31 18:00:00,227.4,163,7.313,139.3,8,114.4,28.3,151,40.5,29.1,1,740.3,81
2023-01-31 19:00:00,185.7,146.8,7.329,128.4,5,104.7,24.2,135.4,38.7,25.2,1,740.3,81
2023-01-31 20:00:00,141.1,136,7.242,117.5,5,94.4,19.9,132.9,31.8,30.5,0,740.3,87
2023-01-31 21:00:00,137.9,129.6,7.364,109.5,5,80.8,22.7,136.6,18.2,24.2,-1,740.3,93
2023-01-31 22:00:00,139.1,122.2,7.218999999999999,107.1,5,76.50000000000001,18.6,117.4,3.2,19.6,-1,740.3,93
2023-01-31 23:00:00,133.2,110.3,7.389,103.2,4,38.5,15.3,75.9,3,16.1,-1,740.3,93
2023-02-01 00:00:00,131.5,109,6.847,101,5,35.90000000000001,15.2,67.3,2.9,14.2,-2,740.3,100
2023-02-01 01:00:00,138.5,108.9,6.822,96.9,4,34.4,15.5,67.1,3.2,12.6,-2,740.3,100
2023-02-01 02:00:00,140.5,107.2,6.969,98.5,5,36,14,66.6,3.1,11.7,-1,740.3,93
2023-02-01 03:00:00,122.8,104.8,6.794,96,4,33.6,14,89.5,2.8,11.1,-1,740.3,93
2023-02-01 04:00:00,123.3,106,6.708,103.6,5,36.9,13.7,111.7,3.1,11.1,0,740.3,87
2023-02-01 05:00:00,121.6,111.3,6.915,104.3,4,36.2,15.8,80.6,3.1,11.5,0,740.3,87
2023-02-01 06:00:00,137.4,111.7,6.873,127,5,53.7,18.6,103.5,3,14.7,0,740.3,93
2023-02-01 07:00:00,180.2,136.7,6.804,126.9,5,102.4,21.4,146.5,5.1,15.4,0,740.3,93
2023-02-01 08:00:00,191.3,160.3,6.901,145.5,5,138.3,29.1,164.7,15.4,16.4,0,740.3,87
2023-02-01 09:00:00,207.2,186.2,6.888,166.6,5,154.8,34.2,187.2,25.9,17.1,-1,740.3,93
2023-02-01 10:00:00,223.8,216.1,7.07,181.7,5,159.4,35.5,218.1,32.8,20.3,0,741,87
2023-02-01 11:00:00,225.6,218.6,8.267999999999999,186.8,5,153,35.7,192.2,29.2,17.3,0,741,87
2023-02-01 12:00:00,236.1,225.2,7.436,187.5,5,152.8,43,199.8,27.7,18.4,0,741,87
2023-02-01 13:00:00,230.2,221.3,7.398000000000001,183.3,5,158.4,37.7,200.4,26,15.2,1,741,81
2023-02-01 14:00:00,229.7,219.6,7.141,184,5,153,35.2,204.5,17.2,14.8,0,741,87
2023-02-01 15:00:00,225.2,209,6.881,180.9,6,151.5,35.6,216.8,34.3,18.1,0,741,87
2023-02-01 16:00:00,222,189.5,6.791,179.2,17,141.9,30,185.8,46,19.4,0,741.8,87
2023-02-01 17:00:00,201.3,171.4,7.22,166.6,17,124.5,35.2,172.1,46.9,26.8,0,741.8,87
2023-02-01 18:00:00,197.5,162.6,7.203,142.7,5,112.8,35.6,156.5,47.6,25.3,0,741.8,93
2023-02-01 19:00:00,188,147.4,7.335,130.2,6,104.2,26.3,142.8,51.4,28.5,0,742.6,93
2023-02-01 20:00:00,154.5,133.8,7.279,113.4,5,97.10000000000001,19,120.1,34.1,26.7,0,742.6,93
2023-02-01 21:00:00,140.1,128,7.248,110.1,4,81.1,22.6,98.10000000000001,15.3,22.7,0,742.6,87
2023-02-01 22:00:00,135.8,119.2,7.213,108,3,78.7,19.8,78.1,2.7,19.8,0,742.6,93
2023-02-01 23:00:00,130.1,111.3,7.402,102.1,4,40.4,14.4,68.7,2.8,15.8,0,743.3,93
2023-02-02 00:00:00,130.6,107.5,6.839,101.6,3,37.2,14.5,68.8,2.6,13.1,0,743.3,93
2023-02-02 01:00:00,129.5,106.2,6.883,101.7,3,38,14.3,68.5,2.6,11.6,0,743.3,93
2023-02-02 02:00:00,128.1,107.6,6.814,101.3,4,38.50000000000001,13.9,69.5,2.7,11.1,0,744.1,93
2023-02-02 03:00:00,124.6,106.8,6.897,101.2,3,37.7,14,69.3,2.6,10.6,0,744.1,93
2023-02-02 04:00:00,141.8,106.8,6.764,107.8,3,39,14,72.1,2.6,10.8,0,744.1,93
2023-02-02 05:00:00,137,111.9,6.927,108.8,4,39.7,15.3,113.2,2.6,10.1,0,744.8,93
2023-02-02 06:00:00,138.5,113.7,6.888,131.2,4,51.00000000000001,18.5,150.3,2.7,11.4,0,745.6,87
2023-02-02 07:00:00,181.8,137,6.883,126.3,4,98.60000000000001,24.3,193.4,3.7,14.9,0,745.6,87
2023-02-02 08:00:00,193.4,153.4,6.86,151.9,5,135.2,45.7,179.1,8.9,17.3,0,746.4,80
2023-02-02 09:00:00,208.8,176.2,7.036,178,5,158.7,47.1,191.3,26.4,19.8,0,747.1,80
2023-02-02 10:00:00,223.9,196.7,6.835,197.1,4,152.4,47.3,209.4,31.7,18.1,0,747.8,80
2023-02-02 11:00:00,226.2,205.4,6.857,192.9,5,152.5,46.1,200.4,21.4,15.4,0,748.5,75
2023-02-02 12:00:00,226.2,205.4,6.999,196.1,5,160.5,44.7,198.8,26.5,17.6,0,748.5,80
2023-02-02 13:00:00,219.8,208.8,6.800000000000001,192.2,7,159.7,44.3,196.8,19.6,18.3,0,749.3,87
2023-02-02 14:00:00,215.8,195,6.88,194.4,5,157.2,45.2,194.4,9.6,15.1,0,750.1,80
2023-02-02 15:00:00,221.5,187.7,6.878,189.7,5,150.3,45,187.1,14.7,15.5,0,750.1,80
2023-02-02 16:00:00,225,188.7,6.838,177.4,6,141.7,44.6,179.7,42.2,19.9,0,750.8,80
2023-02-02 17:00:00,220.2,171,7.286,169.3,5,126.7,43.4,160.2,40.9,27.7,-1,751.6,75
2023-02-02 18:00:00,201.1,161.9,7.306,143.6,6,114.8,42.4,145.2,42.4,32.7,-1,752.4,69
2023-02-02 19:00:00,182.9,150.2,7.355,129.2,9,103.5,36.6,144.8,46.7,30.8,0,753.1,64
2023-02-02 20:00:00,143.9,134.6,7.394,112.6,9,94.5,30.7,129.9,41,25.8,-1,753.1,69
2023-02-02 21:00:00,135.4,125.5,7.331,110.4,6,81.69999999999999,30.4,109.1,20,23,-1,753.9,69
2023-02-02 22:00:00,133.4,121.4,7.313,107,6,79.5,27.4,86.6,3.3,20.4,-1,753.9,69
2023-02-02 23:00:00,129.4,111.1,7.521,103.3,7,40.8,21.8,72.60000000000001,3.1,15.4,-1,753.9,64
2023-02-03 00:00:00,125.6,109.4,6.946,103.1,5,38.00000000000001,22.4,67.7,2.9,12.2,-2,753.9,69
2023-02-03 01:00:00,125.2,106.5,6.939,103.2,6,36.5,21.1,67.7,3.2,10.1,-2,754.4,69
2023-02-03 02:00:00,148.2,105.4,7.016999999999999,101.6,6,38.4,20.6,68.4,3,9.3,-2,754.4,74
2023-02-03 03:00:00,143.1,106.7,6.906000000000001,100,5,37.7,20.1,68.5,3.1,10,-2,753.9,74
2023-02-03 04:00:00,120,105.4,6.992999999999999,105.8,5,38.8,22.8,70,3.1,9.1,-3,753.9,80
2023-02-03 05:00:00,120.6,110.9,7.051,108,5,40.60000000000001,21.7,73.1,2.9,9.1,-3,753.9,74
2023-02-03 06:00:00,136.3,115.2,6.867999999999999,128.2,5,51.3,26.1,102,3.1,10.1,-2,753.9,69
2023-02-03 07:00:00,177.4,135.4,7.031000000000001,123.8,6,101.9,29.4,132.9,4.5,13.7,-2,753.9,69
2023-02-03 08:00:00,188.6,154.2,6.948,146.1,6,137.3,37.1,158.1,10.3,15.5,-2,753.9,74
2023-02-03 09:00:00,196.6,180.2,6.973,171.2,6,143.9,36.1,179,20.7,17.8,-2,753.9,80
2023-02-03 10:00:00,229.5,198.9,7.022,184.5,6,150.6,37.3,204.7,32,17,-2,753.9,86
2023-02-03 11:00:00,211.3,217.8,6.806,186.9,5,149.2,36.5,175.6,23.1,18.4,-2,753.9,86
2023-02-03 12:00:00,213,213.1,6.999,184.6,5,150.2,35.7,189.3,29.3,20,-2,753.9,86
2023-02-03 13:00:00,214.8,221.9,6.889,181.3,5,150.9,37.5,191.6,23.8,23,-2,753.9,86
2023-02-03 14:00:00,214.3,204.5,6.848999999999999,180.8,5,144.7,37.3,175.2,14.8,20.8,-2,753.9,74
2023-02-03 15:00:00,211.7,189.3,6.961,173.3,5,143.6,34.8,172.5,15.7,18.9,-2,754.4,69
2023-02-03 16:00:00,227.7,184.4,7.065,164.1,12,143.4,31.6,188.3,28.5,23.2,-3,754.4,74
2023-02-03 17:00:00,213.1,166.8,7.243,156.2,20,127.3,29.5,166.9,35.7,25.6,-3,755.2,80
2023-02-03 18:00:00,200.5,151.1,7.433,126.1,10,113.3,30.6,145.5,45.2,23.5,-3,755.9,80
