Timestamps,ICT,"U06, U06A, U05B",OBS,"U05, U04, U04B, GEO",TEG,LIB,MEK,SOC,S01,D04,air temperature,Atm pressure mm of mercury,Relative humidity (%)
2023-06-01 13:00:00,214.6,211,1.247,182.1,3,174.5,32.9,164.1,14.6,5.3,11,754.6,47
2023-06-01 14:00:00,221.1,206.6,1.239,181.7,3,174.3,29.2,157.8,7.1,3.3,11,754.6,50
2023-06-01 15:00:00,217.2,194.1,1.384,178.2,3,169.3,27.9,153.1,19.1,4.5,10,754.5,54
2023-06-01 16:00:00,214.4,182.1,1.338,172.4,2,164.5,26,146.8,27.3,8.6,11,754.6,47
2023-06-01 17:00:00,202.5,163.4,1.168,158.6,2,148.9,26.6,139.2,27.5,9.6,11,755.4,35
2023-06-01 18:00:00,195.5,162.6,1.334,124.6,2,141.7,24.9,128.6,32.6,12.8,10,755.3,40
2023-06-01 19:00:00,178,162.5,1.255,114.7,1,134.6,20.9,111.9,38,16.7,10,755.3,40
2023-06-01 20:00:00,145.1,145.3,1.222,107.7,2,89.1,17.5,98.5,29.3,19.2,10,756,50
2023-06-01 21:00:00,141.8,141.6,1.394,107,2,75.8,18.2,87,3.8,17.4,8,756,50
2023-06-01 22:00:00,137.5,123.1,1.507,101.5,1,72.3,13.9,74.4,3.3,18.7,7,756,61
2023-06-01 23:00:00,137.5,115.3,2.055,91.1,1,34.8,14.7,68.6,3,14.5,7,756,61
2023-06-02 00:00:00,137,113.2,3.016,89.8,0,32.4,16.5,68.3,3.1,11.4,8,756,46
2023-06-02 01:00:00,137.4,118.8,2.724,93.8,1,32.60000000000001,16.4,67,3.1,8.8,8,756,46
2023-06-02 02:00:00,135.8,118.1,1.744,93.6,0,32.4,16.5,67.8,3,7.9,8,756,50
2023-06-02 03:00:00,131.9,116.8,1.331,93.7,1,32.5,16.7,66.7,3.1,7.5,8,756,50
2023-06-02 04:00:00,132.7,114.6,1.491,97.3,1,33.7,15.5,65.7,3,7.7,8,756,57
2023-06-02 05:00:00,133.9,121.3,1.247,99.4,0,33.90000000000001,16.1,70.1,3.1,6.7,7,756.8,61
2023-06-02 06:00:00,150.8,122.7,1.338,116.1,2,72.29999999999998,16.1,103.5,3,7.8,7,756.8,57
2023-06-02 07:00:00,186.5,127.7,1.475,136.7,1,102.2,18.5,137.6,2.8,7.9,8,756.8,62
2023-06-02 08:00:00,192.6,145.8,1.204,146.8,2,147.2,29.1,152,4.2,9.3,8,756,57
2023-06-02 09:00:00,195.8,163.3,1.264,161.6,2,157.2,29.6,168.2,6.6,10.3,8,756,62
2023-06-02 10:00:00,200,178.6,1.391,177.3,2,150.7,30.8,160.4,20.4,10.4,8,756.8,62
2023-06-02 11:00:00,205.6,201.7,1.182,184.8,2,156.4,28.3,152.4,22.7,7.4,6,756.8,81
2023-06-02 12:00:00,207.2,201.9,1.31,182.8,1,167.2,29.7,160.2,22.7,10.8,8,757.5,71
2023-06-02 13:00:00,202.1,197.8,1.426,187,1,173.5,28,161.3,13.8,5.5,9,757.5,66
2023-06-02 14:00:00,205.7,179.1,1.308,183.3,1,167,30.5,162.5,7.8,5.5,10,757.5,58
2023-06-02 15:00:00,203.2,174.1,1.219,177.5,2,160.2,29.9,153.6,22.8,9.6,9,757.5,62
2023-06-02 16:00:00,199.1,167.3,1.394,161.5,2,152.6,27.4,142.4,27.9,10.7,10,757.5,58
2023-06-02 17:00:00,189.7,153.9,1.289,157.4,1,141.5,25.1,127.1,28.8,13.8,10,758.3,58
2023-06-02 18:00:00,183.2,151.8,1.244,110.8,1,132.3,23.1,121.9,26.5,16,9,758.3,62
2023-06-02 19:00:00,168.2,142.8,1.445,106.9,2,121,20.6,112.7,21.4,14.4,9,758.3,71
2023-06-02 20:00:00,140.8,124.4,1.527,100,2,85,14.7,95.30000000000001,16.7,15.2,9,758.3,71
2023-06-02 21:00:00,138.9,125,1.738,98.3,1,76.7,13.8,76.89999999999999,3,19.5,8,759.1,76
2023-06-02 22:00:00,140.5,125.1,1.743,97.6,2,73.1,11.8,70.8,2.9,14.9,8,759.1,71
2023-06-02 23:00:00,137.2,116.3,1.689,89,2,34.8,11.8,69.3,3,12.7,8,759.1,71
2023-06-03 00:00:00,137.5,107.7,1.791,87.1,0,32.5,13.8,69.6,3.1,11.5,8,759.1,66
2023-06-03 01:00:00,137.3,111.2,1.406,89.3,1,32.2,13.9,67.4,3,9.7,8,759.1,66
2023-06-03 02:00:00,136.7,109.8,1.384,88.2,0,32.2,13.6,67.8,3.1,8.2,8,759.1,62
2023-06-03 03:00:00,135.8,106.9,1.432,87.9,1,32.1,13.7,65.3,3.1,7.9,8,759.1,62
2023-06-03 04:00:00,137.3,106,1.366,94,0,32.3,13.5,64.9,3.1,7.8,8,759.1,66
2023-06-03 05:00:00,135.4,106.9,1.324,94.2,1,32.1,13.4,65.2,3.1,7.3,8,759.8,66
2023-06-03 06:00:00,134.5,104.2,1.46,107.5,1,34.3,13.7,66,3,6.5,8,759.8,71
2023-06-03 07:00:00,134.3,105.1,1.347,91.3,1,65.29999999999998,14.6,68.1,3.2,5.3,8,759.8,66
2023-06-03 08:00:00,149,113.7,1.338,95,1,74.60000000000001,15.6,73,3,4.9,8,759.8,62
2023-06-03 09:00:00,167.1,118.8,1.429,95.8,1,74.19999999999999,15.8,81.89999999999999,4,5.2,9,759.8,58
2023-06-03 10:00:00,168.4,122.2,1.324,93.7,0,120.9,17.6,85.4,6.3,6,10,759.8,50
2023-06-03 11:00:00,174.4,121.3,1.255,93.5,1,121.8,19.2,85.5,13.1,7.7,10,760.6,54
2023-06-03 12:00:00,170.3,121,1.409,98.9,1,121.7,19.2,87.39999999999999,8.2,10,11,759.8,47
2023-06-03 13:00:00,172.4,118.3,1.329,96.4,1,123.4,17.8,86.8,5.1,13,12,759.9,51
2023-06-03 14:00:00,173.3,116.6,1.314,97.7,1,123.4,18.3,81.60000000000001,5.6,3.8,13,759.9,55
2023-06-03 15:00:00,169.7,116.3,1.417,94.2,1,124.9,20.3,75.5,16.7,8.2,13,759.9,41
2023-06-03 16:00:00,165,116.1,1.281,94.6,1,122.5,16.9,74.1,16.5,12.3,12,759.9,47
2023-06-03 17:00:00,167.5,116.6,1.379,94.4,1,123.1,15.8,72.4,16.5,13.3,13,759.9,44
2023-06-03 18:00:00,143,113.8,1.445,94.9,1,60.8,15.8,70.8,16.5,16.2,12,759.2,51
2023-06-03 19:00:00,140.9,114.6,1.293,92.6,1,34.4,15.7,69.10000000000001,16.4,17.3,12,759.2,54
2023-06-03 20:00:00,137.7,113.3,1.592,90.3,1,34.8,13.1,66.4,16.5,13.6,11,759.1,62
2023-06-03 21:00:00,135.6,115.5,1.85,92.4,1,35.9,11.6,64.5,2.9,17.7,11,758.3,67
2023-06-03 22:00:00,135.4,117.2,1.755,91.8,0,34.3,11.9,65.7,3.1,16.7,10,758.3,76
2023-06-03 23:00:00,131.7,114.1,1.9,86.1,1,32.5,12.2,66.3,2.9,13.3,10,758.3,82
2023-06-04 00:00:00,137.2,114.8,1.862,89.6,1,33,13.6,66.4,2.9,11.2,9,758.3,87
2023-06-04 01:00:00,136.2,114.2,1.346,88.8,0,32.7,13.9,67.1,3.1,10,9,758.3,87
2023-06-04 02:00:00,135.4,103.8,1.45,90.6,1,32.5,13.8,67.2,2.9,8.9,9,757.5,94
2023-06-04 03:00:00,132,99.2,1.492,85.4,1,32.2,13.6,67.5,2.9,8.1,9,757.5,94
2023-06-04 04:00:00,133.1,100.6,1.409,96.3,1,32.5,13.4,66.5,2.9,7.4,9,756.8,94
2023-06-04 05:00:00,132.6,99.7,1.538,94.1,0,32.3,13.2,66.9,2.9,6.8,9,756.8,94
2023-06-04 06:00:00,133.7,105.5,1.468,106.4,1,34.2,13.4,67.4,2.9,6.8,9,756.8,94
2023-06-04 07:00:00,135.8,112.4,1.308,91.4,1,34.2,14,68.9,3,7.4,10,756.8,94
2023-06-04 08:00:00,140.6,111.9,1.512,93,1,33.9,14.9,68,3.4,5.4,10,756,94
2023-06-04 09:00:00,151.2,112.3,1.373,91.8,1,34.1,15.2,76.1,4.7,8.4,12,756.1,77
2023-06-04 10:00:00,153,112.4,1.309,92.4,2,34.3,15.8,76.6,6.7,7.4,12,756.9,72
2023-06-04 11:00:00,153.2,112.3,1.469,93.7,2,35.40000000000001,18.2,79.5,6.1,7.1,13,756.9,63
2023-06-04 12:00:00,156.5,115.5,1.402,94,1,35.1,19,79.7,5.7,7,13,756.9,67
2023-06-04 13:00:00,156.6,111.8,1.261,92.6,1,36,20.2,82.6,5,10.6,13,757.6,59
2023-06-04 14:00:00,158.4,112.3,1.461,93.9,1,35.9,16.7,82.4,5,5.7,14,757.6,59
2023-06-04 15:00:00,154.7,110.2,1.407,94.9,1,36.3,25.2,80.10000000000001,16.8,8.9,14,758.4,55
2023-06-04 16:00:00,155.6,113.8,1.286,93.4,2,35.3,25.2,78.5,17.3,13.1,14,758.4,55
2023-06-04 17:00:00,156.5,113.6,1.426,89.9,0,35,23.4,70.1,19.2,10.2,14,758.4,55
2023-06-04 18:00:00,146.7,112,1.445,93.1,1,34.6,18.9,68.3,16.4,12.5,14,759.2,51
2023-06-04 19:00:00,142.2,112.5,1.35,92.3,2,34.9,16.1,68.1,16.5,18.2,13,759.2,59
2023-06-04 20:00:00,142.8,112,1.68,92.5,1,33.6,12.9,66.3,16.4,16.5,13,759.2,59
2023-06-04 21:00:00,140.2,109.2,1.827,90.5,1,34.1,13.4,65.3,2.9,22.5,11,759.1,67
2023-06-04 22:00:00,140,116,1.76,92.2,1,34,17.4,64.3,2.9,20.9,10,759.1,76
2023-06-04 23:00:00,139.3,116.3,1.904,85.5,1,32.2,13.2,66.2,2.9,14.5,10,759.8,76
2023-06-05 00:00:00,137.4,117.6,1.902,90,1,32.8,13.4,64.5,2.9,10.2,10,759.8,76
2023-06-05 01:00:00,135.9,117.1,1.459,87.5,0,32.4,13.8,64.60000000000001,3,9.7,10,759.8,76
2023-06-05 02:00:00,136.6,115.6,1.556,91.5,1,32.5,13.4,64.2,3,8.1,10,759.8,76
2023-06-05 03:00:00,133.1,116.5,1.528,86.4,1,32.3,13.4,66.7,3,7.5,10,760.6,71
2023-06-05 04:00:00,135.6,105,1.402,98,1,39.1,13.3,67.8,3,7.7,9,760.6,76
2023-06-05 05:00:00,135.2,113.3,1.557,99.9,1,47.1,15.8,91.60000000000001,2.9,6.9,8,760.6,82
2023-06-05 06:00:00,150.9,125.1,1.518,115.6,1,85.8,13.8,125,3,7.6,9,760.6,82
2023-06-05 07:00:00,177,144.4,1.417,135.4,1,119.5,21.6,137.1,3.6,7.7,10,759.8,82
2023-06-05 08:00:00,190.8,158.2,1.564,158.5,1,152.2,30.6,142.6,5.8,9.1,12,759.9,72
2023-06-05 09:00:00,196.9,170.3,1.417,169.1,2,167.8,34.6,166.5,8.6,7.4,13,759.9,72
2023-06-05 10:00:00,208.6,179.2,1.26,176.8,1,170.9,36.6,168.1,8.7,1.9,14,759.9,63
2023-06-05 11:00:00,211.4,187,1.493,182.6,1,178.7,37.8,162.8,9.6,3.8,15,760.7,59
2023-06-05 12:00:00,211.2,184.8,1.379,198.2,2,186.8,37.3,166.4,8.6,2.7,16,760.7,52
2023-06-05 13:00:00,217.9,195.3,1.332,185.3,1,161.1,37.6,170,7.6,5.1,16,760.7,52
2023-06-05 14:00:00,219.9,188.6,1.458,185.5,1,152.8,34.5,219.6,6.9,2.2,17,760.7,42
2023-06-05 15:00:00,216.7,188.2,1.324,179.5,2,152.5,33.9,189.8,25.7,4.8,17,760.7,45
2023-06-05 16:00:00,214,189.7,1.45,177.5,1,151.4,32.7,183.2,38.8,8.4,17,759.9,42
2023-06-05 17:00:00,198.2,180.1,1.383,165.3,0,132.5,27,169.6,29.7,9.7,17,759.9,45
2023-06-05 18:00:00,194.8,179.3,1.403,130.2,2,112.8,21.9,160.8,29.8,14.6,16,759.9,52
2023-06-05 19:00:00,174.5,159.5,1.425,120.1,2,107.7,20.1,145.2,31.6,18.1,15,759.9,59
2023-06-05 20:00:00,154.7,136.4,1.496,118.1,3,90.8,19.3,116,24.8,16,14,759.9,59
2023-06-05 21:00:00,152.2,130.8,1.957,110.8,3,84.6,20.2,92.69999999999999,3.1,18.3,13,759.9,63
2023-06-05 22:00:00,150.7,120.6,1.812,105.7,3,80.5,15.7,67.89999999999999,3,15.4,12,759.9,77
2023-06-05 23:00:00,158,116.3,1.835,95.6,2,35.9,12.7,67,3,13,13,760.7,72
2023-06-06 00:00:00,155.3,115.3,1.964,95.1,3,33.8,14.3,65.5,2.9,10.4,12,760.6,72
2023-06-06 01:00:00,154.1,117.8,1.395,93.5,3,33.6,14.4,64.7,2.9,9.1,11,760.6,77
2023-06-06 02:00:00,151.5,116.8,1.388,92,2,33.60000000000001,13.9,65.2,3,8,11,760.6,77
2023-06-06 03:00:00,148,117.2,1.576,89.3,3,33.8,13.8,65.4,2.9,7.6,12,760.6,72
2023-06-06 04:00:00,150.5,114.1,1.409,99.4,2,35.00000000000001,13.7,65.1,3,7.4,12,760.6,77
2023-06-06 05:00:00,136.1,120,1.517,101.3,3,36.1,14.6,67.8,2.9,7,11,760.6,77
2023-06-06 06:00:00,153,122.4,1.462,121.4,3,81.1,13.5,113.4,2.9,8.3,11,760.6,77
2023-06-06 07:00:00,180.5,139.9,1.358,142.4,2,108.8,19.3,146.3,3,7,13,760.7,72
2023-06-06 08:00:00,198,156.1,1.482,164.1,2,132.8,32.4,150.8,6.7,8.6,14,760.7,72
2023-06-06 09:00:00,212.7,178.9,1.332,172.2,3,153.7,36.1,169.5,7.2,9.2,14,760.7,77
2023-06-06 10:00:00,216.1,202.3,1.358,180,2,159.1,37.1,168.2,8.6,5.2,15,760.7,72
2023-06-06 11:00:00,217.4,212.7,1.517,192.8,1,169,34.6,200.4,12.2,6.8,17,760.7,64
2023-06-06 12:00:00,226.5,221.1,1.272,201.2,2,170.1,32.9,209.7,14.4,9.6,16,760.7,72
2023-06-06 13:00:00,227.8,216.1,1.406,197.1,2,170.5,28.5,205.2,13.3,11.2,16,760.7,72
2023-06-06 14:00:00,233.7,198,1.372,195,2,165.6,28.7,201.2,8.7,8,16,760.7,72
2023-06-06 15:00:00,230.4,193.3,1.223,196.9,2,168.3,27.9,201.2,17.7,6.9,18,759.9,64
2023-06-06 16:00:00,231.1,186.3,1.523,187.5,2,174.8,27,189.9,25.6,8.7,19,759.9,60
2023-06-06 17:00:00,221.8,160,1.337,169.1,2,146.9,27.4,173.1,26.7,13.1,17,759.2,68
2023-06-06 18:00:00,216.5,146.7,1.337,123.6,2,124.9,25,159.8,31.5,16.5,16,759.2,68
2023-06-06 19:00:00,204.6,143,1.492,121.3,1,104,22.3,141.3,33.5,15.8,15,759.2,72
2023-06-06 20:00:00,173.6,127.2,1.471,115.7,1,80.3,16.9,119.4,21.4,17.4,15,759.2,72
2023-06-06 21:00:00,170.2,125.3,1.734,116.5,2,72.7,16,101,3.1,18.6,14,759.2,77
2023-06-06 22:00:00,168.3,120.2,1.905,109.9,3,70.8,13,70.9,2.8,14,13,759.2,82
2023-06-06 23:00:00,162.2,118.6,1.694,95.2,2,33.5,12.1,64.9,3.1,11.7,12,759.9,88
2023-06-07 00:00:00,162.1,123.8,1.792,94.3,1,31,12.9,65.8,3,11.6,11,759.8,94
2023-06-07 01:00:00,162.4,122.7,1.535,93,2,30.8,13.3,64.8,2.9,9.6,11,759.8,88
2023-06-07 02:00:00,156.5,123.9,1.329,93.9,2,30.7,12.9,65.4,3,8.7,10,759.8,94
2023-06-07 03:00:00,153.2,121.8,1.395,93.8,1,31.1,13.2,67.1,3,7.4,11,760.6,72
2023-06-07 04:00:00,151.5,121.6,1.55,101.7,2,32.1,12.8,65.9,3,7.2,11,760.6,62
2023-06-07 05:00:00,139.7,126.7,1.387,99.3,2,32.5,15.1,69.2,3.1,6.7,11,760.6,67
2023-06-07 06:00:00,156.7,127.8,1.367,121.1,0,77.10000000000001,15.3,115.5,2.9,7.2,11,761.3,67
2023-06-07 07:00:00,186.1,141.6,1.433,139,1,118,16.6,143.4,2.9,6.8,11,761.3,67
2023-06-07 08:00:00,201.8,156.5,1.32,162.4,1,153.8,24.9,151.3,6,8.4,11,761.3,62
2023-06-07 09:00:00,208.5,168.9,1.379,180.6,1,167.1,27.9,164.9,15.1,6.8,12,762.1,63
2023-06-07 10:00:00,214.5,193.1,1.463,184.7,1,174.5,25.6,172,10.4,3.1,13,762.2,51
2023-06-07 11:00:00,218.2,210.4,1.209,186.6,0,181.6,27.3,163.4,16.9,4.9,14,762.2,55
2023-06-07 12:00:00,217.8,241.7,1.271,190.8,1,167.3,27.8,168.9,9.6,6.4,15,762.2,48
2023-06-07 13:00:00,219.8,205.6,1.449,192.9,1,167.3,28,165,7,5.3,15,762.2,48
2023-06-07 14:00:00,222.7,195.7,1.235,187.2,0,163.6,26.8,165.7,8.8,3.2,16,762.2,48
2023-06-07 15:00:00,223.8,189.2,1.368,177.6,2,157.6,26.3,209,24.8,2.6,16,762.2,48
2023-06-07 16:00:00,218,185.3,1.433,172.4,1,154.5,21.4,185.8,32.6,6.8,16,762.2,48
2023-06-07 17:00:00,208.6,225.6,1.21,160.2,2,131.2,21.6,170.6,24.1,11.6,16,761.4,48
2023-06-07 18:00:00,201.5,182.3,1.314,127.3,0,111.2,19.3,161.9,36.7,15.8,16,761.4,48
2023-06-07 19:00:00,183.2,170.7,1.429,122.5,1,104.5,16.5,141,34.6,16.9,15,761.4,51
2023-06-07 20:00:00,157.1,146.5,1.383,116.4,2,80.8,15.7,118.8,23,19.2,14,761.4,51
2023-06-07 21:00:00,155.8,150.2,1.777,111.5,1,75.4,16.8,102,3.1,15,13,761.4,55
2023-06-07 22:00:00,157.1,143.7,1.848,107.6,2,72.39999999999999,12.9,71.2,2.9,15.4,11,761.3,62
2023-06-07 23:00:00,152.9,143.6,1.679,92.8,2,35.2,12.7,64.89999999999999,3.1,11.8,10,761.3,71
2023-06-08 00:00:00,153.5,137.1,1.758,95.5,2,32.5,13,64.4,2.9,10.5,10,761.3,76
2023-06-08 01:00:00,152,134.4,1.387,92.5,1,33,13.3,64.89999999999999,3.1,9,9,760.6,82
2023-06-08 02:00:00,145.5,128.8,1.283,91.7,2,32.8,13.4,64.10000000000001,3.1,8.1,8,760.6,87
2023-06-08 03:00:00,138.7,128.4,1.443,91.1,1,32.9,13.1,65.2,3,7.6,7,760.6,93
2023-06-08 04:00:00,136.3,128.7,1.417,96.2,1,34,12.9,65.5,3.3,7.2,8,760.6,87
2023-06-08 05:00:00,137.7,132.1,1.383,97.6,2,34.5,13.1,70.2,3,6.7,8,760.6,87
2023-06-08 06:00:00,153,131,1.371,118.8,2,70.6,13.1,111.7,2.9,7.2,10,760.6,82
2023-06-08 07:00:00,190.9,149.8,1.277,141.5,2,104.7,15.6,152.1,3.1,6.2,11,760.6,77
2023-06-08 08:00:00,197.4,162.5,1.379,166.1,1,135.1,23.6,153,6,6.9,13,760.7,55
2023-06-08 09:00:00,217.7,177.8,1.261,183,2,149.8,25.4,166.7,7.6,6.9,14,760.7,48
2023-06-08 10:00:00,223.9,199.6,1.332,187.6,2,161.7,26,171.3,17.4,2.7,15,759.9,45
2023-06-08 11:00:00,217.9,212.3,1.345,191.9,2,167.1,27.3,178.5,14,3.2,17,759.9,37
2023-06-08 12:00:00,221.7,213.9,1.359,183.2,2,180.5,27.9,203.4,6.8,5.9,17,759.9,39
2023-06-08 13:00:00,223.6,213.5,1.324,183.3,1,181.6,27.2,197.6,6.3,4.7,19,759.2,40
2023-06-08 14:00:00,213.3,208.6,1.828,178.8,2,180.8,26.1,193.6,6.2,5.5,18,759.2,40
2023-06-08 15:00:00,211.3,211.2,1.874,187.1,2,178.5,26,195.5,17.9,3.6,20,758.5,40
2023-06-08 16:00:00,207.9,195.3,1.704,171.7,2,156.3,25.2,180.8,27,5.1,18,758.4,46
2023-06-08 17:00:00,198.5,171.2,1.394,161.9,1,131.9,20.4,168.1,28.3,13.5,17,758.4,49
2023-06-08 18:00:00,189.5,164.4,1.776,120.4,3,119.1,20.7,155.4,31.5,12.2,16,758.4,52
2023-06-08 19:00:00,170.4,166.1,2.135,114.3,3,106.2,19.8,138.5,33.5,17.2,15,758.4,68
2023-06-08 20:00:00,145.2,148.2,2.37,109.1,3,80,17,121.2,23.9,16.3,13,759.2,82
2023-06-08 21:00:00,149.3,139.7,2.375,109.3,2,72.8,16.2,101.4,3.3,20.2,13,759.2,77
2023-06-08 22:00:00,150.1,136.4,2.684,103.6,2,70.5,13.7,70.2,3,13.2,13,759.9,72
2023-06-08 23:00:00,147.3,134.6,2.585,91.6,2,32.40000000000001,12.7,64.60000000000001,2.9,14.5,12,759.9,77
2023-06-09 00:00:00,146.9,131.8,2.399,93.3,1,30.1,13,64.39999999999999,3.1,9.4,12,760.6,77
2023-06-09 01:00:00,148.5,125.1,2.197,92,1,30.7,12.9,65.3,3,8.4,11,760.6,67
2023-06-09 02:00:00,144.3,123.8,2.149,91,1,30.4,12.9,64.7,2.9,7.7,11,761.3,67
2023-06-09 03:00:00,140.1,123.1,2.114,88.8,0,30.5,12.6,64.9,3,7.9,11,761.3,67
2023-06-09 04:00:00,139.1,120.2,2.271,96.9,1,31.9,12.6,63.3,3,7.4,10,762.1,67
2023-06-09 05:00:00,127.6,127.7,2.069,98.5,2,32.40000000000001,12.7,69,2.9,7.2,10,762.1,67
2023-06-09 06:00:00,140.5,129.2,2.246,121.3,1,75.6,12.8,103.6,3,6.8,10,762.9,67
2023-06-09 07:00:00,173.3,145.7,2.2,139,1,117.8,14,149.8,3.1,7,11,762.9,62
2023-06-09 08:00:00,180.3,161.1,1.262,155,2,150.7,23.4,150.5,5,8.2,11,763.6,62
2023-06-09 09:00:00,194.3,175.6,1.329,169.4,0,165.2,24,157.9,6.3,5,12,763.6,58
2023-06-09 10:00:00,200.2,190.4,1.31,174,1,173.3,26.2,153.9,8.6,3.9,13,764.4,51
2023-06-09 11:00:00,200.1,199.9,1.147,180.9,2,172.3,27.2,149,17.7,2.7,13,764.4,47
2023-06-09 12:00:00,203.3,204.7,1.347,182.5,2,174.9,27.4,156.7,14.1,3.6,14,765.2,39
2023-06-09 13:00:00,199.9,208.8,1.874,184.9,2,180,26.7,158.8,9.5,3.7,15,765.3,39
2023-06-09 14:00:00,202.9,198.6,1.757,177.3,1,176.3,24.7,154.6,7.6,3.4,15,765.3,39
2023-06-09 15:00:00,204.6,188.3,1.339,167.8,2,183.3,26,144.7,25.2,5.5,15,765.3,42
2023-06-09 16:00:00,199.2,180.9,1.161,164.9,2,153.1,25.9,136.6,33.8,7.3,16,765.3,36
2023-06-09 17:00:00,190.3,170.4,1.177,154,3,133.9,19,127,26.5,10.1,15,764.5,42
2023-06-09 18:00:00,211.5,162.9,1.433,120.7,3,126.2,19.1,159.7,26.4,12.8,15,765.3,39
2023-06-09 19:00:00,205.8,153.4,1.138,113.3,3,122.1,16.7,137.1,24,13.5,15,765.3,42
2023-06-09 20:00:00,162.3,141.6,1.461,105,2,93.2,14,113,16.8,18,14,765.2,48
2023-06-09 21:00:00,150.5,138.2,1.667,105.7,2,79.10000000000001,13.5,88.60000000000001,3,15.3,13,765.2,51
2023-06-09 22:00:00,147.8,133.9,1.651,100.9,1,70.1,13.1,66.5,3.1,13.9,13,765.9,51
2023-06-09 23:00:00,144.6,131.5,1.686,89.4,2,31.8,12.8,65.5,2.9,11.7,9,765.9,71
2023-06-10 00:00:00,141.6,128.1,1.694,91.8,1,30,14.2,64.1,3.1,11.5,8,766.7,76
2023-06-10 01:00:00,138.6,128.4,1.265,91,2,30,13.3,64.4,3.1,10.2,7,766.7,87
2023-06-10 02:00:00,138,128.3,1.197,85.9,2,29.9,13.3,64.6,3.1,10.8,6,766.6,87
2023-06-10 03:00:00,137.2,126.7,1.39,87.4,1,30.3,12.9,63.4,3.1,8.5,5,766.6,93
2023-06-10 04:00:00,135.3,127.4,1.328,93.9,2,30.2,13.3,63.8,3.1,8.8,5,767.3,93
2023-06-10 05:00:00,135.9,125.4,1.189,94.2,1,30,13,66.3,3.1,7.2,5,767.3,87
2023-06-10 06:00:00,137.3,123.9,1.354,103.8,2,31.7,13,66.7,2.9,6.6,9,768.2,76
2023-06-10 07:00:00,147.3,126,1.363,93,2,61.7,13.6,68.9,3.2,5.2,11,768.2,67
2023-06-10 08:00:00,167.4,123,1.191,95.8,0,50.59999999999999,15.1,74.2,2.9,4.5,13,768.2,59
2023-06-10 09:00:00,179.8,127.7,1.325,93.9,1,55.9,14.9,78.7,3.3,4.9,15,768.2,48
2023-06-10 10:00:00,181.8,126.7,1.307,96.4,1,118.3,17.2,80.5,3.4,3.7,16,769.1,39
2023-06-10 11:00:00,189.3,126.2,1.164,94.6,0,106.2,17,83.1,3.3,2.5,15,769,34
2023-06-10 12:00:00,157.5,128.7,1.298,94.4,2,112,16.8,84.39999999999999,3,3.8,16,769.1,31
2023-06-10 13:00:00,161.3,128.7,1.26,95.8,2,108.9,16.5,83.3,3,2.7,15,769,31
2023-06-10 14:00:00,158.5,129.1,1.276,91.6,1,109.7,16.1,79.8,2.9,6.4,16,769.1,29
2023-06-10 15:00:00,161.5,131.4,1.296,91.1,1,106.8,16.1,75.8,3.4,9.3,16,769.1,31
2023-06-10 16:00:00,161.3,136.4,1.268,92.3,1,105.2,17.2,104.1,3.3,8.6,16,769.1,31
2023-06-10 17:00:00,161,133.5,1.178,95.3,1,107.5,16.4,92.2,3.2,11.3,16,769.1,31
2023-06-10 18:00:00,139.3,135.9,1.313,93.2,1,62.5,15.1,89.10000000000001,3.1,13.8,16,768.3,29
2023-06-10 19:00:00,139.3,131.7,1.23,90.5,0,32.3,15.5,88.7,3.1,14.4,16,768.3,34
2023-06-10 20:00:00,139.4,128.5,1.675,93.1,1,31.4,12.3,86.10000000000001,3,12.7,15,768.2,34
2023-06-10 21:00:00,140.1,132.4,1.619,94.6,2,31.9,11.6,81.9,3.1,18.3,15,768.2,36
2023-06-10 22:00:00,135.8,127.6,1.687,93.7,1,30.2,14.5,64.60000000000001,3,16.1,13,769,38
2023-06-10 23:00:00,138.7,126.8,1.429,88.2,1,29.4,13.4,64.6,3,14.9,10,769,54
2023-06-11 00:00:00,139.1,126.2,1.374,90.8,0,29.1,14.1,64.8,3.1,11,11,769.7,77
2023-06-11 01:00:00,137.5,128.4,1.35,90.2,1,29.7,14.6,65,3.1,10.4,7,769.6,81
2023-06-11 02:00:00,134.6,126,1.267,87.8,0,29.2,14,65.2,3.1,8.8,7,769.6,66
2023-06-11 03:00:00,131.6,126.4,1.266,88.8,1,29.8,13.9,63.8,3.1,7.5,5,769.6,76
2023-06-11 04:00:00,127.9,124.2,1.302,93,1,29.9,13.9,63.2,3,7.2,5,769.6,76
2023-06-11 05:00:00,128.8,124.5,1.22,93.7,0,29.8,13.7,64.8,3.1,6.9,5,770.1,76
2023-06-11 06:00:00,131.1,122.6,1.354,106.3,2,30.7,13.7,64.3,3,6.6,8,770.1,71
2023-06-11 07:00:00,136.2,121.3,1.314,91.9,2,30.4,14.5,66.9,3.1,4.8,10,770.2,71
2023-06-11 08:00:00,144.5,120.6,1.201,89.6,2,30.9,15.3,67.2,3.7,5.7,13,770.2,59
2023-06-11 09:00:00,148.7,123.1,1.259,93.1,2,31.1,15.8,76.60000000000001,4.2,4.8,15,770.2,45
2023-06-11 10:00:00,149.7,122.8,1.287,93.1,2,31.5,15.7,76.5,3.6,5.4,16,770.3,42
2023-06-11 11:00:00,146,121.9,1.216,93.7,1,31.5,15.5,81.8,3.3,4.6,16,770.3,34
2023-06-11 12:00:00,148.1,130.2,1.264,94.4,1,31.8,15.6,81.19999999999999,3.7,6.7,17,770.3,34
